node,carrier,2030,2040,2050,hist,units
NO,residential / services oil boiler,2.440499366678394,2.440505830915384,2.440501865730427,0.0,GW_e
NO,residential / services resistive heater,1.3915207258326907,4.067684075151692,4.067697028241913,0.0,GW_e
NO,residential / services rural ground heat pump,0.021158810627071062,5.065701139992424e-06,0.07615721936271837,0.02115809698037523,GW_e
NO,residential / services solar thermal,1.345602847691066e-05,6.808687499321394e-06,2.7051202205614454e-06,0.0,GW_e
NO,residential / services water tanks charger,1.8421036810333056,2.7361692056502593,4.718401245387243,0.0,GW_e
NO,residential / services water tanks discharger,1.7572818990100432,1.704790607333925,2.756672255891771,0.0,GW_e
NO,residential rural micro gas CHP,1.1753549937244482e-07,4.662451711932868e-08,2.1765901207685513e-08,0.0,GW_e
NO,residential rural water tanks,0.15838315477129342,0.15842441830073614,0.49984617705040923,0.0,GW_e
NO,residential urban decentral micro gas CHP,1.171415619956407e-07,4.684187599782142e-08,2.1865134757033914e-08,0.0,GW_e
NO,residential urban decentral water tanks,0.6124884229978745,0.6125169441925192,2.429745620489249,0.0,GW_e
NO,ror,0.2105,0.2105,0.2105,0.2105,GW_e
NO,services rural micro gas CHP,1.1779781099485121e-07,4.658688643504163e-08,2.1718765003150336e-08,0.0,GW_e
NO,services rural water tanks,0.19103032557379024,0.19106343588186178,0.3008868676904594,0.0,GW_e
NO,services urban decentral micro gas CHP,1.1685676806262742e-07,4.663593789040038e-08,2.1895556211376655e-08,0.0,GW_e
NO,services urban decentral water tanks,0.6272415106348316,0.6273080932564542,1.7507411637199053,0.0,GW_e
NO,solar,2.2722884531602277,8.235607751561155,11.346141927512669,0.28752999999999995,GW_e
NO,solid biomass,3.903305156153376e-07,1.5616812664070645e-07,8.339041944889333e-08,0.0,GW_e
NO,solid biomass for industry,1.0570768204784387,1.0570770024931633,3.0494245570480416e-06,0.0,GW_e
NO,solid biomass for industry CC,1.7577816221893482e-06,1.1525345110589255e-06,1.1745274357524678,0.0,GW_e
NO,solid biomass_stores,17247.36643968897,17247.36643968897,17247.36643968897,0.0,GW_e
NO,urban central gas CHP,1.226925811537204e-06,6.54049756684437e-07,3.7356064907998637e-07,0.0,GW_e
NO,urban central gas CHP CC,5.124481006182689e-07,2.8822385137937284e-07,1.0777957148734196e-07,0.0,GW_e
NO,urban central solid biomass CHP,2.235888785838764e-06,0.10070574895814723,0.10904049839473959,0.0,GW_e
NO,urban central solid biomass CHP CC,2.711589710922969e-07,3.1014628302226826e-07,8.757317852034006e-07,0.0,GW_e
NO,urban central water tanks,12.328314180445455,28.26298203988986,220.29966837836872,0.0,GW_e
PL,BEV charger,49.84375,119.625,169.46875,49.84375,GW_e
PL,BioSNG,1.150175330896894e-06,5.493828165954754e-07,4.489850870360491e-07,0.0,GW_e
PL,CCGT,4.130958779091141,4.130958211660227,3.2215579964561685,4.130957823978885,GW_e
PL,DAC,-1.282917752049166e-07,-4.9604352912527214e-08,-3.390502994767414e-08,0.0,GW_e
PL,EV batteries,67.96875,163.125,231.09375,0.0,GW_e
PL,Fischer-Tropsch,7.253231184135514e-07,3.569846715652199e-07,2.3026239585109736e-05,0.0,GW_e
PL,H2 Electrolysis,1.2756295384699914e-06,1.657791330996939e-06,11.340710039431123,0.0,GW_e
PL,H2 Fuel Cell,4.3884997897345284e-07,2.363740288816315e-07,1.949264119382238e-07,0.0,GW_e
PL,H2 Store,10.314485115244404,20.686802419105344,709.2319592686337,0.0,"GWh_lhv,h2"
PL,Haber-Bosch,1.8325474790793685e-05,3.710257506001371e-06,3.117323488036183e-06,0.0,"GW_lhv,nh3"
PL,OCGT,8.329404646565012e-07,2.9136889798130897e-07,1.4285079866218552e-07,0.0,GW_e
PL,PHS,1.706,1.706,1.706,1.706,GW_e
PL,SMR,0.6939817558074776,1.6763963010975684,1.6763965070817821,0.0,GW_e
PL,SMR CC,7.832291235207312e-06,2.3193201950414373e-06,1.9080420398245254e-07,0.0,GW_e
PL,Sabatier,1.1100858801077193e-06,4.184127619096248e-07,3.063805606217036e-07,0.0,"GW_lhv,h2"
PL,V2G,49.84375,119.625,169.46875,49.84375,GW_e
PL,ammonia cracker,7.711293591136176e-07,3.396010018095071e-07,2.3565582702030021e-07,0.0,"GW_lhv,nh3"
PL,battery,7.450430532204084e-06,7.019917721688242e-06,8.261432022366521e-06,0.0,GWh_e
PL,battery charger,3.6000862553038755e-06,1.5996261750870857e-06,1.3145676839805817e-06,0.0,GW_e
PL,battery discharger,3.60008625530203e-06,1.599626175086266e-06,1.314567683979908e-06,0.0,GW_e
PL,biogas,22002.128008514406,22002.128008514406,22002.128008514406,0.0,GW_e
PL,biogas to gas,1.477687136777911e-06,8.111254408777091e-07,2.511658658574356,0.0,GW_e
PL,biomass to liquid,6.303207150136047e-07,3.3845385745057566e-07,2.806469690646024e-07,0.0,GW_e
PL,co2 stored,0.0018017672364302423,0.0042437690456051174,23841.270246223834,0.0,GW_e
PL,coal/lignite,14.584669902086814,14.584669705169512,6.565563250360866,14.584669608301688,GW_e
PL,electricity distribution grid,22.778268998029247,24.59471252435933,28.239418778924183,0.0,GW_e
PL,gas for industry,1.6267113402574462,1.6267117161243214,1.6278529721886335,0.0,GW_e
PL,gas for industry CC,2.4321846670425394e-06,1.3862156177109827e-06,1.2483089620662957e-06,0.0,GW_e
PL,gas_extraction,36.92907286092496,36.92907286092496,36.92907286092496,36.92907286092496,GW_lhv
PL,gas_stores,4313840.865628688,4846967.71043793,6612142.385638186,0.0,GW_e
PL,helmeth,4.346145781044682e-07,1.848196777702891e-07,1.875882888305344e-07,0.0,GW_e
PL,home battery,9.451085390435018e-06,2.7730704389836292e-05,4.854761805455147,0.0,GWh_e
PL,home battery charger,4.449336881445455e-06,6.185891359741318e-06,0.852887137879864,0.0,GW_e
PL,home battery discharger,4.690012874250331e-06,6.520502018376181e-06,0.8990219809203532,0.0,GW_e
PL,hydro,0.23210191082802545,0.23210191082802545,0.23210191082802545,0.23210191082802545,GW_e
PL,methanolisation,-4.01840673046787e-06,-8.391653294678764e-06,-5.70391534470324e-06,0.0,GW_e
PL,nuclear,3.899987178286037e-07,2.8201179195235605e-07,1.529282715292815e-07,0.0,GW_e
PL,nuclear (SMR),1.245753353166632e-07,4.407704698067277e-08,2.7045790862936956e-08,0.0,GW_e
PL,offwind,5.697574018583028e-06,4.876646992392948e-06,5.558216940491585e-06,0.0,GW_e
PL,oil,0.05094936142366424,0.05094876758884969,1.545793308997427e-07,0.05094845224943512,GW_e
PL,onwind,18.822688186711893,40.27604041168823,62.89929486300782,7.98334,GW_e
PL,process emissions,1.2671225017614192,1.2225970479620796,1.9410311074352648e-07,0.0,GW_e
PL,process emissions CC,1.1402612822318984e-06,6.030162914990267e-06,1.1769404934579055,0.0,GW_e
PL,residential / services air heat pump,6.778302941901803e-06,0.3114631006020455,2.588560978764739,0.0,GW_e
PL,residential / services biomass boiler,2.4883273398861254,2.4883529725020592,2.488335814485005,0.0,GW_e
PL,residential / services gas boiler,33.878520893402495,39.65448119783354,39.29906862829242,5.26715608981501,GW_e
PL,residential / services oil boiler,46.52963765071075,28.571294651917356,26.889154555559827,23.64155550016165,GW_e
PL,residential / services resistive heater,10.109060610024972,16.768703384063606,18.553010076351082,4.12802347544301,GW_e
PL,residential / services rural ground heat pump,1.4729000503430667,1.5346086009946875,2.3401805176151216,0.0,GW_e
PL,residential / services solar thermal,2.038062028833916e-05,7.127536078635372e-06,2.5733966917980653e-06,0.0,GW_e
PL,residential / services water tanks charger,17.824203225633177,19.5831944809551,27.430695364828416,0.0,GW_e
PL,residential / services water tanks discharger,13.72242046355829,15.336777922230288,20.101341603365768,0.0,GW_e
PL,residential rural micro gas CHP,1.1823169317814352e-07,4.6193971439710166e-08,2.2508359423749587e-08,0.0,GW_e
PL,residential rural water tanks,9.223818739980805,9.223861730228139,9.640668437724642,0.0,GW_e
PL,residential urban decentral micro gas CHP,1.1828377982419757e-07,4.655124462517092e-08,2.2577107683554687e-08,0.0,GW_e
PL,residential urban decentral water tanks,6.900658530529795,7.076638251032415,7.076760269071894,0.0,GW_e
PL,ror,0.182400368779544,0.182400368779544,0.182400368779544,0.182400368779544,GW_e
PL,services rural micro gas CHP,1.1850418302495521e-07,4.607174557739134e-08,2.2433015776481718e-08,0.0,GW_e
PL,services rural water tanks,5.343196962429213,5.343247052852914,5.343275955496818,0.0,GW_e
PL,services urban decentral micro gas CHP,1.1731315013015282e-07,4.613978334319423e-08,2.234701020049434e-08,0.0,GW_e
PL,services urban decentral water tanks,5.577712138927723,5.5777413200756945,5.577725297146346,0.0,GW_e
PL,solar,48.92440116875511,86.68223307724718,124.44007109402217,11.16652,GW_e
PL,solid biomass,3.9303117132403084e-07,1.7156191818671465e-07,8.86585145719529e-08,0.0,GW_e
PL,solid biomass for industry,4.1426931822934705,4.142693365619348,2.9008018555032323e-06,0.0,GW_e
PL,solid biomass for industry CC,1.8122194537089208e-06,1.3361148269819723e-06,4.602990336495704,0.0,GW_e
PL,solid biomass_stores,89936.4152137952,89936.4152137952,89936.4152137952,0.0,GW_e
PL,urban central gas CHP,1.340877548016305e-06,6.154962710357652e-07,3.997146327952499e-07,0.0,GW_e
PL,urban central gas CHP CC,5.419421418499146e-07,2.4825929146062414e-07,1.197113896726461e-07,0.0,GW_e
PL,urban central solid biomass CHP,1.1958774547464155,1.8039330419306665,2.8182404892457007,0.0,GW_e
PL,urban central solid biomass CHP CC,4.063970997035431e-07,3.25555954620306e-07,6.205581136771727e-07,0.0,GW_e
PL,urban central water tanks,34.828979138230885,136.00198128303617,980.3072161116746,0.0,GW_e
PT,BEV charger,12.958549999999999,31.100519999999996,44.05907,12.958549999999999,GW_e
PT,BioSNG,1.3409565620525875e-06,5.908843672328449e-07,3.803155107402465e-07,0.0,GW_e
PT,CCGT,4.169000894452033,4.169000327334355,1.05800014293431,4.169,GW_e
PT,DAC,-1.376778293248252e-07,-5.376365124741069e-08,-3.834700367645382e-08,0.0,GW_e
PT,EV batteries,17.67075,42.4098,60.080549999999995,0.0,GW_e
PT,Fischer-Tropsch,6.508975901913665e-07,3.19017608468428e-07,3.1068294731537104e-06,0.0,GW_e
PT,H2 Electrolysis,1.394721677388399e-06,1.4951624828532928,9.517566167115,0.0,GW_e
PT,H2 Fuel Cell,4.0098344826961265e-07,2.223466963422824e-07,1.5744972458888052e-07,0.0,GW_e
PT,H2 Store,71.14506938762398,81.71856346526467,214.20332018820773,0.0,"GWh_lhv,h2"
PT,Haber-Bosch,12.361140153749794,12.361144083770746,12.361141697677473,0.0,"GW_lhv,nh3"
PT,OCGT,8.202546634508501e-07,2.8650706486410885e-07,1.3854713256962344e-07,0.0,GW_e
PT,PHS,2.642,2.642,2.642,2.642,GW_e
PT,SMR,5.384349282728318,5.384351832061902,5.384349482826074,0.0,GW_e
PT,SMR CC,1.4141531972935772e-05,2.0676431204364597e-05,1.839949237443205e-07,0.0,GW_e
PT,Sabatier,1.1145746260340143e-06,4.176109742085989e-07,2.8631277555933957e-07,0.0,"GW_lhv,h2"
PT,V2G,12.958549999999999,31.100519999999996,44.05907,12.958549999999999,GW_e
PT,ammonia cracker,7.722906963368991e-07,3.391849658790603e-07,2.3502708111554835e-07,0.0,"GW_lhv,nh3"
PT,battery,1.2819072128625721e-05,2.257338460932108e-05,2.6496737979885906e-05,0.0,GWh_e
PT,battery charger,4.020912733546443e-06,4.13808428590255e-06,4.695414115188564e-06,0.0,GW_e
PT,battery discharger,4.020912733544382e-06,4.13808428590043e-06,4.695414115186158e-06,0.0,GW_e
PT,biogas,6212.414636891991,6212.414636891991,6212.414636891991,0.0,GW_e
PT,biogas to gas,1.4774059737067291e-06,8.074629423523564e-07,0.7091799610024835,0.0,GW_e
PT,biomass to liquid,6.814665627977922e-07,3.5411019034844557e-07,2.5710026179074024e-07,0.0,GW_e
PT,co2 stored,0.0018145592474577371,22.56816512999682,1060.5839602626627,0.0,GW_e
PT,coal/lignite,2.869615166705523e-07,9.819371800330738e-08,4.0765951057490254e-08,0.0,GW_e
PT,electricity distribution grid,7.679784116450986,8.618865479363786,11.466070705636188,0.0,GW_e
PT,gas for industry,0.5410951024492694,0.5410952284031836,0.5410949697190629,0.0,GW_e
PT,gas for industry CC,2.1519733125691363e-06,2.0275446435777327e-06,1.2677597577448723e-06,0.0,GW_e
PT,gas_extraction,9.2356544,9.2356544,9.2356544,9.2356544,GW_lhv
PT,gas_stores,4127248.5158841433,4761699.96633274,6679955.125776434,0.0,GW_e
PT,helmeth,4.497192655915978e-07,1.7242491359427761e-07,1.2320112524339235e-07,0.0,GW_e
PT,home battery,2.1630006534391017e-05,28.78018269215415,76.09130186774064,0.0,GWh_e
PT,home battery charger,5.6391239761072645e-06,5.05616328044391,13.367880376278482,0.0,GW_e
PT,home battery discharger,5.944158590851583e-06,5.329664062634416,14.090983159229014,0.0,GW_e
PT,hydro,1.5204000000000002,1.5204000000000002,1.5204000000000002,1.5204000000000002,GW_e
PT,methanolisation,-5.539119083193712e-06,-0.4434958481142139,-1.4455859393176693,0.0,GW_e
PT,nuclear,3.529918266114176e-07,2.1784852238412253e-07,1.2845935760771887e-07,0.0,GW_e
PT,nuclear (SMR),1.2520837983242138e-07,4.398236201827337e-08,2.6958719745547385e-08,0.0,GW_e
PT,offwind,0.025002179323989376,1.514811668851066e-06,1.5576230844306144e-06,0.025,GW_e
PT,oil,9.077389403039239e-07,3.1455519986736283e-07,1.5443963549483755e-07,0.0,GW_e
PT,onwind,5.555824719584542,0.33307437904403936,6.063206241502074e-06,5.555819999999999,GW_e
PT,process emissions,0.4143825245883073,3.7525091919405895e-06,1.3958380302609644e-07,0.0,GW_e
PT,process emissions CC,1.375850303541244e-06,0.41438314398632853,0.4143837272100359,0.0,GW_e
PT,residential / services air heat pump,0.4915567645468936,0.24793139632503236,0.4692744788233427,0.4915555555555555,GW_e
PT,residential / services biomass boiler,0.5020383405758044,0.9251501104919208,0.925140881114469,0.0,GW_e
PT,residential / services gas boiler,3.2376373468737185,1.4087379684461385,1.0869773405797776,3.2376225959933493,GW_e
PT,residential / services oil boiler,0.16446588686129582,0.6341507020375475,0.6341536208515991,0.0761494847223835,GW_e
PT,residential / services resistive heater,15.562008756802529,3.2326805219349644,3.232692404504987,15.561969089196754,GW_e
PT,residential / services rural ground heat pump,1.3995904117269173e-06,0.15274304034430447,0.20042568821181306,0.0,GW_e
PT,residential / services solar thermal,3.1923841609723365e-05,1.8230815663894442,1.8230757134753777,0.0,GW_e
PT,residential / services water tanks charger,5.811178683430444,4.511991975453383,6.38817664083701,0.0,GW_e
PT,residential / services water tanks discharger,2.91421935431591,2.7419424208811267,3.3334835756895838,0.0,GW_e
PT,residential rural micro gas CHP,1.0935241747503853e-07,4.335894022732402e-08,2.123711056056542e-08,0.0,GW_e
PT,residential rural water tanks,3.8425002022554464,3.842518369230757,3.8425099990386364,0.0,GW_e
PT,residential urban decentral micro gas CHP,1.0802638725071073e-07,4.37189285023012e-08,2.0960671995206236e-08,0.0,GW_e
PT,residential urban decentral water tanks,0.8219337471836534,1.3406091449847384,1.3409884334676248,0.0,GW_e
PT,ror,2.6385,2.6385,2.6385,2.6385,GW_e
PT,services rural micro gas CHP,1.0942982866316852e-07,4.339268259941506e-08,2.127884034936692e-08,0.0,GW_e
PT,services rural water tanks,0.8590539027784655,1.0143957423818628,1.01444049784393,0.0,GW_e
PT,services urban decentral micro gas CHP,1.0853061402830183e-07,4.361332346136219e-08,2.114938330259548e-08,0.0,GW_e
PT,services urban decentral water tanks,1.068705139218748,1.1239988084306103,1.1240449577345226,0.0,GW_e
PT,solar,19.522405029298305,34.081315972221795,70.12555289439054,2.3627800000000003,GW_e
PT,solid biomass,4.856030255757323e-07,1.6978842190742627e-07,7.632345642097793e-08,0.0,GW_e
PT,solid biomass for industry,2.0136973927958395,2.013697506330033,4.051027525065365e-06,0.0,GW_e
PT,solid biomass for industry CC,2.225991406275424e-06,7.854424551092e-06,2.2374385542587327,0.0,GW_e
PT,solid biomass_stores,21463.01167443769,21463.01167443769,21463.01167443769,0.0,GW_e
PT,urban central gas CHP,1.0374598069340727e-06,4.633701971293592e-07,2.595343972653936e-07,0.0,GW_e
PT,urban central gas CHP CC,4.2346479677671565e-07,1.976404257559846e-07,9.275247449737947e-08,0.0,GW_e
PT,urban central solid biomass CHP,1.8746636715551963e-06,1.0093790331075832e-06,1.4931974622777986e-07,0.0,GW_e
PT,urban central solid biomass CHP CC,2.9375205024630545e-07,1.859629708235906e-07,7.334828516960599e-08,0.0,GW_e
PT,urban central water tanks,35.16980641967092,64.92810386875826,623.29671718992,0.0,GW_e
RO,BEV charger,11.92125,28.611,40.53225,11.92125,GW_e
RO,BioSNG,1.2587119439627105e-06,5.805383173433512e-07,5.522855146005862e-07,0.0,GW_e
RO,CCGT,1.0085911509440504,0.15100039808663013,0.1510001521960831,1.0085900853719183,GW_e
RO,DAC,-1.291827718894197e-07,-5.084727456825141e-08,-3.643915615218272e-08,0.0,GW_e
RO,EV batteries,16.25625,39.015,55.27125,0.0,GW_e
RO,Fischer-Tropsch,6.852094212705766e-07,3.3654209371750175e-07,4.759040625087297e-06,0.0,GW_e
RO,H2 Electrolysis,1.140912319571825e-06,1.7340181221340338e-06,4.655901467555099,0.0,GW_e
RO,H2 Fuel Cell,4.082093804024238e-07,2.2444694131414588e-07,1.498587107905183e-07,0.0,GW_e
RO,H2 Store,4.758240713198772,9.094795728073587,122.51131566948646,0.0,"GWh_lhv,h2"
RO,Haber-Bosch,0.07375867587923067,0.07376257000100828,0.07376480544731084,0.0,"GW_lhv,nh3"
RO,OCGT,8.522193529465339e-07,2.9651142695109723e-07,1.3916405661299148e-07,0.0,GW_e
RO,SMR,0.19756271751806662,0.46682657807431593,0.4668267991001921,0.0,GW_e
RO,SMR CC,1.4325727982669835e-05,4.266251689697734e-06,2.1410814287670987e-07,0.0,GW_e
RO,Sabatier,1.1254549465760924e-06,4.3818637501956383e-07,2.657413813790417e-07,0.0,"GW_lhv,h2"
RO,V2G,11.92125,28.611,40.53225,11.92125,GW_e
RO,ammonia cracker,7.703278792998027e-07,3.3916256568023905e-07,2.3707310746988553e-07,0.0,"GW_lhv,nh3"
RO,battery,9.202345084850682e-06,9.786690385816502e-06,1.0526051761196836e-05,0.0,GWh_e
RO,battery charger,3.7351819347792925e-06,1.8719118250839522e-06,1.7274804468836368e-06,0.0,GW_e
RO,battery discharger,3.7351819347773778e-06,1.8719118250829928e-06,1.7274804468827515e-06,0.0,GW_e
RO,biogas,6587.0795830424795,6587.0795830424795,6587.0795830424795,0.0,GW_e
RO,biogas to gas,1.4775459685140206e-06,8.074947382120362e-07,0.7519499320279326,0.0,GW_e
RO,biomass to liquid,6.741310986131083e-07,3.507130655205583e-07,3.2024687990748874e-07,0.0,GW_e
RO,co2 stored,0.0017863388117908999,0.004506164882703415,8970.049816040053,0.0,GW_e
RO,coal/lignite,1.3647551339908228,1.2172247341419984,1.2172246786542096,1.364754842370268,GW_e
RO,electricity distribution grid,8.352414510953896,8.352415723522842,8.35241613568859,0.0,GW_e
RO,gas for industry,1.1678072000210928,1.168949167131425,1.1689488620938262,0.0,GW_e
RO,gas for industry CC,2.454169936133943e-06,1.3756848631427626e-06,1.2480546403953068e-06,0.0,GW_e
RO,gas_extraction,1672.2249556478207,1672.2249556478207,1672.2249556478207,1672.2249556478207,GW_lhv
RO,gas_stores,3947557.481763778,4742410.261864637,6674477.682221848,0.0,GW_e
RO,helmeth,4.430855756018371e-07,2.0484276277893765e-07,1.2097033217602905e-07,0.0,GW_e
RO,home battery,1.6779547724655002e-05,38.893023984897106,108.99820892679817,0.0,GWh_e
RO,home battery charger,5.292138676901241e-06,4.653527885567797,14.376259795707753,0.0,GW_e
RO,home battery discharger,5.578403970823087e-06,4.905249091164699,15.153908396240052,0.0,GW_e
RO,hydro,5.636880127388535,5.636880127388535,5.636880127388535,5.636880127388535,GW_e
RO,methanolisation,-5.6708948164902695e-06,-6.80947700202929e-06,-1.207141507571072e-05,0.0,GW_e
RO,nuclear,1.3000003756341916,1.3000002799112456,1.3000001612240846,1.3,GW_e
RO,nuclear (SMR),1.250574803856504e-07,4.405658427274466e-08,2.7049306342714326e-08,0.0,GW_e
RO,offwind,1.5391725725870716e-06,1.1819171779061675e-06,1.3551695246839587e-06,0.0,GW_e
RO,oil,9.087336677582485e-07,3.1511712684656447e-07,1.5448107254120563e-07,0.0,GW_e
RO,onwind,3.2555233326881496,2.5352439369825832e-06,2.471411404053412e-06,3.2555199999999997,GW_e
RO,process emissions,0.658674934846113,0.6335572197398169,1.9238856600622967e-07,0.0,GW_e
RO,process emissions CC,1.207944013885981e-06,4.770607378910166e-06,0.6015980280439249,0.0,GW_e
RO,residential / services air heat pump,1.3443653849638e-06,2.2766996399555915e-06,0.1821538036410226,0.0,GW_e
RO,residential / services biomass boiler,5.777063001010246,8.734508432586312,9.13373182379359,0.0,GW_e
RO,residential / services gas boiler,12.687196465725254,4.295344216161293,3.815921972913412,10.208632106969183,GW_e
RO,residential / services oil boiler,12.004426422303334,11.823088227972438,11.82307952664037,0.18134969311100604,GW_e
RO,residential / services resistive heater,2.773361518896362,8.44405964031231,9.117732229374244,0.4723304461596249,GW_e
RO,residential / services rural ground heat pump,6.385516312735638e-07,0.1708270063967671,0.43951550620897367,0.0,GW_e
RO,residential / services solar thermal,2.4944361819363062e-05,1.2897855028859186e-05,5.9154321821072e-06,0.0,GW_e
RO,residential / services water tanks charger,11.317208773811519,9.822081590221472,9.67895731487233,0.0,GW_e
RO,residential / services water tanks discharger,9.558189644632517,10.631368534417005,11.60057987341964,0.0,GW_e
RO,residential rural micro gas CHP,1.1841732609746595e-07,4.70411250764949e-08,2.2425194334099344e-08,0.0,GW_e
RO,residential rural water tanks,9.352733270666008,9.352761333608257,9.35275929377973,0.0,GW_e
RO,residential urban decentral micro gas CHP,1.1821899048500373e-07,4.7280708797025364e-08,2.2394897199244453e-08,0.0,GW_e
RO,residential urban decentral water tanks,7.557462410998972,7.602434705202048,7.602449352929356,0.0,GW_e
RO,ror,0.87045,0.87045,0.87045,0.87045,GW_e
RO,services rural micro gas CHP,1.180638349190507e-07,4.67082577143726e-08,2.2167805828046625e-08,0.0,GW_e
RO,services rural water tanks,3.1509872636747183,3.1510069552877655,3.151012858257218,0.0,GW_e
RO,services urban decentral micro gas CHP,1.1803574027907764e-07,4.664430146079602e-08,2.2268754852606715e-08,0.0,GW_e
RO,services urban decentral water tanks,3.454272336993024,3.454289983677418,3.454282374412936,0.0,GW_e
RO,solar,19.678547384992335,39.179806418716886,72.45224278187456,1.4289900000000002,GW_e
RO,solid biomass,4.401108375932741e-07,1.8364218967171997e-07,9.468005456642846e-08,0.0,GW_e
RO,solid biomass for industry,1.1689486884452995,1.1689490480625988,1.9723412888197344e-06,0.0,GW_e
RO,solid biomass for industry CC,2.0552756113178214e-06,1.3809145732727791e-06,1.298831017286165,0.0,GW_e
RO,solid biomass_stores,65812.79483740627,65812.79483740627,65812.79483740627,0.0,GW_e
RO,urban central gas CHP,1.2644239020355568e-06,5.30855886795539e-07,2.6955658053005296e-07,0.0,GW_e
RO,urban central gas CHP CC,4.86897689867404e-07,2.3372317633582936e-07,1.0368004213257347e-07,0.0,GW_e
RO,urban central solid biomass CHP,1.0334291541018468,1.0334307769683,1.6547774600381766,0.0,GW_e
RO,urban central solid biomass CHP CC,3.100436750601003e-07,2.004123695090002e-07,2.548762763003734e-06,0.0,GW_e
RO,urban central water tanks,83.93032072823796,111.83928598892349,455.67136597099176,0.0,GW_e
RS,BEV charger,8.926829759397414,21.424391422553796,30.35122118195121,8.926829759397414,GW_e
RS,BioSNG,1.139066385941113e-06,5.651364084812181e-07,4.1334991031877764e-07,0.0,GW_e
RS,CCGT,0.2000008920176025,0.20000035351154266,0.20000015019939243,0.2,GW_e
RS,DAC,-1.2522184328402383e-07,-5.095882764883805e-08,-3.683926885044163e-08,0.0,GW_e
RS,EV batteries,12.172949671905567,29.215079212573357,41.38802888447893,0.0,GW_e
RS,Fischer-Tropsch,7.174023581592834e-07,3.324757966251912e-07,4.515165538150602e-06,0.0,GW_e
RS,H2 Electrolysis,1.1641130367717392e-06,1.7539889097659568e-06,0.2896980063634964,0.0,GW_e
RS,H2 Fuel Cell,4.300770848010726e-07,2.269134312580505e-07,1.5950716770321496e-07,0.0,GW_e
RS,H2 Store,3.156165101362954e-05,2.3655989761733702e-05,1.3474795036326182e-05,0.0,"GWh_lhv,h2"
RS,Haber-Bosch,3.054877785384986e-05,4.108116145352105e-06,4.853728306671848e-06,0.0,"GW_lhv,nh3"
RS,OCGT,8.202389994718345e-07,2.8782907668915346e-07,1.3804432585551212e-07,0.0,GW_e
RS,PHS,0.614,0.614,0.614,0.614,GW_e
RS,SMR,0.0779641783252615,0.23509183316090917,0.23509203844830484,0.0,GW_e
RS,SMR CC,7.886157242836572e-06,1.951760987145366e-06,1.90494059002428e-07,0.0,GW_e
RS,Sabatier,1.121052475471009e-06,4.2820404267707106e-07,2.8131945104318513e-07,0.0,"GW_lhv,h2"
RS,V2G,8.926829759397414,21.424391422553796,30.35122118195121,8.926829759397414,GW_e
RS,ammonia cracker,7.724591104337273e-07,3.42715590148577e-07,2.3703886738068914e-07,0.0,"GW_lhv,nh3"
RS,battery,8.712025058650193e-06,9.485473000874857e-06,1.083159923211343e-05,0.0,GWh_e
RS,battery charger,3.6522043058032797e-06,1.8097250775620722e-06,1.8223813512843893e-06,0.0,GW_e
RS,battery discharger,3.6522043058014077e-06,1.8097250775611447e-06,1.822381351283455e-06,0.0,GW_e
RS,biogas,2997.612451010965,2997.612451010965,2997.612451010965,0.0,GW_e
RS,biogas to gas,1.4676783787675568e-06,8.037908053625954e-07,0.3421934100918375,0.0,GW_e
RS,biomass to liquid,6.268054491327206e-07,3.441764968546809e-07,2.7173598329987365e-07,0.0,GW_e
RS,co2 stored,0.0017287349526489057,0.004682673492103589,2358.2061795746968,0.0,GW_e
RS,coal/lignite,0.6418096496810702,9.71059518933541e-08,4.142424005297357e-08,0.6418093542138227,GW_e
RS,electricity distribution grid,5.3698257470046835,5.369826720013349,5.369830143796936,0.0,GW_e
RS,gas for industry,0.39725961778939844,0.3972597124734277,0.39725940859638387,0.0,GW_e
RS,gas for industry CC,1.969728137739873e-06,1.3329149564512452e-06,1.2018415001521107e-06,0.0,GW_e
RS,gas_stores,3937024.8985990225,4693914.643892905,6685550.426231258,0.0,GW_e
RS,helmeth,4.1991044453980915e-07,1.6097924677954392e-07,1.0644631020929412e-07,0.0,GW_e
RS,home battery,1.3073110478095732e-05,5.109815256848789,39.18759393073418,0.0,GWh_e
RS,home battery charger,4.650881937366106e-06,0.736060333461836,5.397246354007815,0.0,GW_e
RS,home battery discharger,4.902460016868642e-06,0.7758757163470863,5.6891971905651335,0.0,GW_e
RS,hydro,0.7901,0.7901,0.7901,0.7901,GW_e
RS,methanolisation,-3.3582682126253013e-06,-6.691762947253816e-06,-6.15818805264285e-06,0.0,GW_e
RS,nuclear,3.8222814474521757e-07,2.7723142861117466e-07,1.4109516777055392e-07,0.0,GW_e
RS,nuclear (SMR),1.2507943506265544e-07,4.4016021587778885e-08,2.7213583933177635e-08,0.0,GW_e
RS,oil,9.090281170188642e-07,3.151417767981163e-07,1.5452612930421912e-07,0.0,GW_e
RS,onwind,0.3980019362171754,1.411791713512378e-06,1.414781674634066e-06,0.398,GW_e
RS,process emissions,0.10388083182552275,0.09360263053822973,1.895938290203958e-07,0.0,GW_e
RS,process emissions CC,7.691813474257915e-07,5.0646387034419675e-06,0.0810500858398904,0.0,GW_e
RS,residential / services air heat pump,0.05645983539017479,0.0564515460552814,0.3387226182907496,0.0,GW_e
