Generator,year,carrier,bus,capital_cost,marginal_cost,p_nom_opt,build_year,p_nom,cf,p_tot,p_nom_max,LCOE,opex,capex,totex
NO2 1 offwind-ac-2025,2030,offwind,NO1 0,293480.74385093735,0.015000000000000001,9.142857142857142,2025,9.142857142857142,0.3019446647750643,24183.179551356006,inf,82.3022356843997,362.7476932703401,2683252.51520857,2683615.2629018403
NO2 0 offwind-ac-2025,2030,offwind,NO1 0,293480.74385093735,0.015000000000000001,9.142857142857142,2025,9.142857142857142,0.18649531323148097,14936.676058585355,inf,82.3022356843997,224.05014087878035,2683252.51520857,2683476.5653494485
NL1 5 offwind-ac-2025,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,27.875,2025,27.875,0.4483748878790652,109486.42199674953,inf,82.3022356843997,1642.296329951243,8180775.734844878,8182418.031174829
NL1 3 offwind-ac-2025,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,27.875,2025,27.875,0.42851668344713595,104637.3463475389,inf,82.3022356843997,1569.5601952130837,8180775.734844878,8182345.2950400915
NL1 1 offwind-ac-2025,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,27.875,2025,27.875,0.40420118874898925,98699.86727467194,inf,82.3022356843997,1480.4980091200791,8180775.734844878,8182256.232853998
NL1 0 offwind-ac-2025,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,27.875,2025,27.875,0.4542617375968476,110923.90239508626,inf,82.3022356843997,1663.858535926294,8180775.734844878,8182439.593380804
FR1 18 offwind-ac-2025,2030,offwind,FR0 0,293480.74385093735,0.015000000000000001,43.63636363636363,2025,43.63636363636363,0.36687319954461933,140238.94813138322,inf,82.3022356843997,2103.5842219707483,12806432.458949992,12808536.043171963
IT1 9 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.11069958170949105,1991.1397948523143,inf,82.3022356843997,29.867096922784715,602602.9832750605,602632.8503719834
IT1 7 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.10120619778869096,1820.3834629799644,inf,82.3022356843997,27.30575194469947,602602.9832750605,602630.2890270052
IT1 5 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.11499894458827668,2068.4719074787786,inf,82.3022356843997,31.027078612181683,602602.9832750605,602634.0103536727
IT1 4 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.09951026132479648,1789.8788618725885,inf,82.3022356843997,26.84818292808883,602602.9832750605,602629.8314579886
IT1 3 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.120848946405464,2173.6951724476417,inf,82.3022356843997,32.605427586714626,602602.9832750605,602635.5887026472
IT1 2 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.08681808473389337,1561.5862386921208,inf,82.3022356843997,23.423793580381815,602602.9832750605,602626.4070686409
IT1 16 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.07957856017079018,1431.3697985683038,inf,82.3022356843997,21.47054697852456,602602.9832750605,602624.4538220391
IT1 15 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.15024415664821547,2702.423212685346,inf,82.3022356843997,40.53634819028019,602602.9832750605,602643.5196232508
IT1 14 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.14840862848538208,2669.407792815188,inf,82.3022356843997,40.04111689222782,602602.9832750605,602643.0243919528
IT1 12 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.15272934607772848,2747.1240100545324,inf,82.3022356843997,41.20686015081799,602602.9832750605,602644.1901352113
IT1 8 offwind-ac-2025,2030,offwind,IT0 0,293480.74385093735,0.015000000000000001,2.053296496962439,2025,2.053296496962439,0.12396031365256593,2229.658953398167,inf,82.3022356843997,33.444884300972504,602602.9832750605,602636.4281593615
DK1 0 offwind-ac-2000,2030,offwind,DK0 0,293480.74385093735,0.015000000000000001,26.650958640642596,2000,26.650958640642596,0.3823033745727704,89253.4624735129,inf,82.3022356843997,1338.8019371026937,7821543.166196355,7822881.968133457
FR1 17 offwind-ac-2025,2030,offwind,FR0 0,293480.74385093735,0.015000000000000001,43.63636363636363,2025,43.63636363636363,0.22907147444914966,87563.61234216223,inf,82.3022356843997,1313.4541851324336,12806432.458949992,12807745.913135124
FR1 13 offwind-ac-2025,2030,offwind,FR0 0,293480.74385093735,0.015000000000000001,43.63636363636363,2025,43.63636363636363,0.14639041425392052,55958.401259535,inf,82.3022356843997,839.376018893025,12806432.458949992,12807271.834968885
GB0 15 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.42931086446193367,1312760.8776677381,inf,82.3022356843997,19691.413165016074,102444642.53278561,102464333.94595063
GB0 14 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.4273841951456466,1306869.4448809288,inf,82.3022356843997,19603.041673213935,102444642.53278561,102464245.57445882
GB0 13 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.4236309576700298,1295392.6719165142,inf,82.3022356843997,19430.890078747714,102444642.53278561,102464073.42286436
GB0 12 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.45899713740862474,1403536.539208532,inf,82.3022356843997,21053.048088127984,102444642.53278561,102465695.58087374
GB0 11 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.4142773113641758,1266790.7846820594,inf,82.3022356843997,19001.86177023089,102444642.53278561,102463644.39455584
GB0 0 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.43412135966015547,1327470.5680603837,inf,82.3022356843997,19912.058520905757,102444642.53278561,102464554.59130652
FI2 4 offwind-ac-2020,2030,offwind,FI1 0,293480.74385093735,0.015000000000000001,8.200000000000001,2020,8.200000000000001,0.32191275422751536,23123.63696167089,inf,82.3022356843997,346.8545544250634,2406542.0995776867,2406888.9541321117
FI2 3 offwind-ac-2020,2030,offwind,FI1 0,293480.74385093735,0.015000000000000001,8.200000000000001,2020,8.200000000000001,0.33841272978934217,24308.86320622803,inf,82.3022356843997,364.6329480934205,2406542.0995776867,2406906.7325257803
FI2 2 offwind-ac-2020,2030,offwind,FI1 0,293480.74385093735,0.015000000000000001,8.200000000000001,2020,8.200000000000001,0.3709327796679094,26644.843429105273,inf,82.3022356843997,399.67265143657914,2406542.0995776867,2406941.7722291234
FI2 1 offwind-ac-2020,2030,offwind,FI1 0,293480.74385093735,0.015000000000000001,8.200000000000001,2020,8.200000000000001,0.31977523818587733,22970.094909367937,inf,82.3022356843997,344.5514236405191,2406542.0995776867,2406886.651001327
FI2 0 offwind-ac-2020,2030,offwind,FI1 0,293480.74385093735,0.015000000000000001,8.200000000000001,2020,8.200000000000001,0.36111761337035597,25939.80040361941,inf,82.3022356843997,389.09700605429117,2406542.0995776867,2406931.196583741
DK2 0 offwind-ac-2020,2030,offwind,DK1 0,293480.74385093735,0.015000000000000001,203.83745893972343,2020,203.83745893972343,0.3807409882217364,679857.2538470649,inf,82.3022356843997,10197.858807705974,59822369.07431493,59832566.933122635
DK1 0 offwind-ac-2020,2030,offwind,DK0 0,293480.74385093735,0.015000000000000001,233.16254106027657,2020,233.16254106027657,0.42083332969757725,859553.7001926636,inf,82.3022356843997,12893.305502889954,68428715.98854469,68441609.29404758
DE1 8 offwind-ac-2020,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,900.8,2020,900.8,0.3805501780548068,3002924.4994319053,inf,82.3022356843997,45043.86749147858,264367454.06092435,264412497.92841583
DE1 7 offwind-ac-2020,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,900.8,2020,900.8,0.4743912897493372,3743425.4625423374,inf,82.3022356843997,56151.38193813506,264367454.06092435,264423605.44286248
DE1 5 offwind-ac-2020,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,900.8,2020,900.8,0.35722143610356905,2818837.210064752,inf,82.3022356843997,42282.55815097129,264367454.06092435,264409736.61907533
DE1 21 offwind-ac-2020,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,900.8,2020,900.8,0.35573275070142457,2807089.9816469476,inf,82.3022356843997,42106.34972470422,264367454.06092435,264409560.41064906
DE1 15 offwind-ac-2020,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,900.8,2020,900.8,0.3956571283063575,3122133.5647224933,inf,82.3022356843997,46832.0034708374,264367454.06092435,264414286.0643952
BE1 0 offwind-ac-2020,2030,offwind,BE0 0,293480.74385093735,0.015000000000000001,1549.8000000000002,2020,1549.8000000000002,0.41809537809863434,5676166.54072083,inf,82.3022356843997,85142.49811081245,454836456.82018274,454921599.3182936
GB0 16 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.36817065546578104,1125804.3362273688,inf,82.3022356843997,16887.065043410534,102444642.53278561,102461529.59782901
GB0 17 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.41481281853059593,1268428.2761037312,inf,82.3022356843997,19026.42414155597,102444642.53278561,102463668.95692717
GB0 2 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.3903601068428291,1193655.9702669778,inf,82.3022356843997,17904.83955400467,102444642.53278561,102462547.37233962
GB0 3 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.4165327886613562,1273687.657324491,inf,82.3022356843997,19105.31485986737,102444642.53278561,102463747.84764548
FR1 12 offwind-ac-2025,2030,offwind,FR0 0,293480.74385093735,0.015000000000000001,43.63636363636363,2025,43.63636363636363,0.3555184400629207,135898.53970696084,inf,82.3022356843997,2038.4780956044128,12806432.458949992,12808470.937045597
DK2 0 offwind-ac-2025,2030,offwind,DK1 0,293480.74385093735,0.015000000000000001,282.10731159438154,2025,282.10731159438154,0.3833190830843969,947281.1362630402,inf,82.3022356843997,14209.217043945604,82793063.65250726,82807272.86955121
DK1 0 offwind-ac-2025,2030,offwind,DK0 0,293480.74385093735,0.015000000000000001,322.6926884056184,2025,322.6926884056184,0.42490539440235164,1201117.4489706415,inf,82.3022356843997,18016.761734559623,94704090.22853963,94722106.99027419
DE1 8 offwind-ac-2025,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,68.4,2025,68.4,0.3805486707766005,228018.67475060662,inf,82.3022356843997,3420.2801212590994,20074082.879404116,20077503.159525376
DE1 7 offwind-ac-2025,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,68.4,2025,68.4,0.4746945358260425,284429.3707543915,inf,82.3022356843997,4266.440561315872,20074082.879404116,20078349.319965433
DE1 5 offwind-ac-2025,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,68.4,2025,68.4,0.3574232268419232,214162.27875205092,inf,82.3022356843997,3212.434181280764,20074082.879404116,20077295.313585397
DE1 21 offwind-ac-2025,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,68.4,2025,68.4,0.3559672098550405,213289.85666978263,inf,82.3022356843997,3199.34785004674,20074082.879404116,20077282.227254163
DE1 15 offwind-ac-2025,2030,offwind,DE0 0,293480.74385093735,0.015000000000000001,68.4,2025,68.4,0.3953518633162684,236888.510869295,inf,82.3022356843997,3553.3276630394253,20074082.879404116,20077636.207067154
PT1 2 offwind-ac-2020,2030,offwind,PT0 0,293480.74385093735,0.015000000000000001,8.333333333333334,2020,8.333333333333334,0.33245940456383777,24269.536533160157,inf,82.3022356843997,364.04304799740237,2445672.865424478,2446036.9084724756
FR1 15 offwind-ac-2025,2030,offwind,FR0 0,293480.74385093735,0.015000000000000001,43.63636363636363,2025,43.63636363636363,0.3245168149329014,124048.02758453306,inf,82.3022356843997,1860.720413767996,12806432.458949992,12808293.179363761
PT1 1 offwind-ac-2020,2030,offwind,PT0 0,293480.74385093735,0.015000000000000001,8.333333333333334,2020,8.333333333333334,0.2501110853713069,18258.109232105402,inf,82.3022356843997,273.87163848158104,2445672.865424478,2445946.7370629595
NL1 5 offwind-ac-2020,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,525.625,2020,525.625,0.4497674494810298,2070942.9769491646,inf,82.3022356843997,31064.144654237472,154260815.98664895,154291880.1313032
NL1 3 offwind-ac-2020,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,525.625,2020,525.625,0.42956879213638394,1977938.7641721764,inf,82.3022356843997,29669.081462582646,154260815.98664895,154290485.06811154
NL1 1 offwind-ac-2020,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,525.625,2020,525.625,0.4061163104248604,1869952.398443509,inf,82.3022356843997,28049.285976652634,154260815.98664895,154288865.2726256
NL1 0 offwind-ac-2020,2030,offwind,NL0 0,293480.74385093735,0.015000000000000001,525.625,2020,525.625,0.4574918501872257,2106509.7868908257,inf,82.3022356843997,31597.64680336239,154260815.98664895,154292413.6334523
GB5 0 offwind-ac-2020,2030,offwind,GB5 0,293480.74385093735,0.015000000000000001,403.0524727460149,2020,403.0524727460149,0.47472302720957504,1676123.4202799262,inf,82.3022356843997,25141.851304198895,118288139.51246011,118313281.36376432
GB0 9 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.41238592132315294,1261007.230023183,inf,82.3022356843997,18915.108450347747,102444642.53278561,102463557.64123596
GB0 8 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.36549172353652526,1117612.6100872215,inf,82.3022356843997,16764.189151308325,102444642.53278561,102461406.72193691
GB0 6 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.383295217521558,1172052.7193973747,inf,82.3022356843997,17580.790790960622,102444642.53278561,102462223.32357657
GB0 5 offwind-ac-2020,2030,offwind,GB4 0,293480.74385093735,0.015000000000000001,349.0676805181418,2020,349.0676805181418,0.4283596169501759,1309852.121747993,inf,82.3022356843997,19647.781826219896,102444642.53278561,102464290.31461182
PT1 0 offwind-ac-2020,2030,offwind,PT0 0,293480.74385093735,0.015000000000000001,8.333333333333334,2020,8.333333333333334,0.25565377509156817,18662.725581684484,inf,82.3022356843997,279.94088372526727,2445672.865424478,2445952.8063082034
NO2 5 offwind-ac-2025,2030,offwind,NO1 0,293480.74385093735,0.015000000000000001,9.142857142857142,2025,9.142857142857142,0.26498105387525356,21222.71114923174,inf,82.3022356843997,318.34066723847616,2683252.51520857,2683570.8558758083
AL1 0 offwind-ac-2030,2030,offwind-ac,AL0 0,289817.73421629926,0.015,0.00041417663219499236,2030,0.0,0.06506301822008692,0.23606081627749237,6778.650492462767,128.0920677068074,0.0035409122441623854,120.03573310809023,120.03927402033439
GB0 3 offwind-ac-2030,2030,offwind-ac,GB4 0,296442.46826576564,0.015000000000000001,0.0009303639010003848,2030,137.41657415782788,0.3072025609180116,2.503697115243389,16079.178926497487,128.0920677068074,0.037555456728650835,275.7993711979205,275.8369266546491
FR1 12 offwind-ac-2030,2030,offwind-ac,FR0 0,288423.3934647559,0.015,0.0009088197438280802,2030,0.0,0.27247936385152816,2.1692793207289007,3151.1304000916825,128.0920677068074,0.03253918981093351,262.12487456266507,262.15741375247603
FR1 13 offwind-ac-2030,2030,offwind-ac,FR0 0,289725.6469636808,0.015,0.0002520721189691652,2030,0.0,0.0862174818312442,0.19038128443551208,250.81426481096528,128.0920677068074,0.002855719266532681,73.0317577498473,73.03461346911384
FR1 15 offwind-ac-2030,2030,offwind-ac,FR0 0,289206.48555074644,0.015,0.0009566755906083496,2030,0.0,0.2558256286417741,2.143941097112925,4366.287399909832,128.0920677068074,0.03215911645669388,276.67678537202545,276.70894448848213
FR1 17 offwind-ac-2030,2030,offwind-ac,FR0 0,295201.40224546636,0.015,0.000640358706341892,2030,0.0,0.16376308684697846,0.9186359575334018,3484.9717675716734,128.0920677068074,0.013779539363001025,189.03478805221934,189.04856759158235
FR1 18 offwind-ac-2030,2030,offwind-ac,FR0 0,291924.9379933557,0.015,0.0010956872370905312,2030,0.0,0.2949897710987797,2.831376778843066,9624.185361120988,128.0920677068074,0.04247065168264599,319.8584287477645,319.90089939944716
FR1 19 offwind-ac-2030,2030,offwind-ac,FR0 0,292195.4604888978,0.015,0.0011360834875078893,2030,0.12553431038475824,0.3103246498122108,3.088379263264491,7162.184192040037,128.0920677068074,0.04632568894896736,331.9584377862007,332.0047634751497
FR1 22 offwind-ac-2030,2030,offwind-ac,FR0 0,291769.0160799135,0.015,0.00019083764530319997,2030,0.0,0.17422508316949634,0.29125865251343075,44.28833716522152,128.0920677068074,0.004368879787701461,55.680512001122175,55.68488088090987
FR1 3 offwind-ac-2030,2030,offwind-ac,FR0 0,291951.05449235876,0.015000000000000001,0.0015759418085179672,2030,0.2421126959577835,0.3601446622485486,4.971887185884134,13600.474554211081,128.0920677068074,0.07457830778826201,460.0978728154154,460.1724511232037
