carrier,component,node,item,2030,2040,2050,units,sector
AC,links,BG,CCGT1,0.2502565375653722,0.27616417989777486,0.045672014780112194,TWh,Gas
AC,links,BG,DAC2,-4.289937593811096e-07,-1.3773159030120595e-07,-1.4092300171962755e-07,TWh,DAC
AC,links,BG,H2 Electrolysis0,-2.7815098969356007e-06,-4.820336602012757e-06,-15.59484886634263,TWh,Hydrogen production
AC,links,BG,H2 Fuel Cell1,1.0237606406020858e-06,4.596498379170901e-07,2.5782722928487013e-07,TWh,Fuel Cell
AC,links,BG,Haber-Bosch0,-1.8773484518799215e-05,-1.5404495343624744e-06,-0.5774101609566356,TWh,Ammonia production
AC,links,BG,OCGT1,1.0891232049206786e-06,3.915820361019909e-07,1.0214816550810374e-07,TWh,Gas
AC,links,BG,battery charger0,-1.0736581307108534e-05,-5.22259670413233e-06,-6.135772286121971e-06,TWh,
AC,links,BG,battery discharger1,9.66292359373168e-06,4.700337247533875e-06,5.522195337115082e-06,TWh,
AC,links,BG,coal1,1.0548369568737708,1.59710592008927e-06,3.9771558454457645e-07,TWh,Coal/Lignite
AC,links,BG,electricity distribution grid0,-25.10913559694783,-22.976543083777397,-16.45846058498504,TWh,
AC,links,BG,helmeth0,-1.3589036019536878e-06,-7.631597044033772e-07,-5.298788186748735e-07,TWh,Methane production
AC,links,BG,lignite1,10.702584288401813,0.05591321774944731,0.0095905760693941,TWh,Coal/Lignite
AC,links,BG,methanolisation2,-3.65049572596989e-05,-6.982630663772623e-05,-2.912178974492792,TWh,Methanol production
AC,links,BG,nuclear (SMR)1,1.7657205737579687e-08,7.235588953713494e-09,3.045936145049004e-09,TWh,Nuclear
AC,links,BG,nuclear1,17.678615659277806,16.47143883472582,15.819760043738802,TWh,Nuclear
AC,links,BG,oil1,5.477682912924039e-07,1.3282814172624265e-07,3.3106414081110755e-08,TWh,Oil
AC,links,BG,residential rural resistive heater0,-0.3061568812840667,,,TWh,Heat
AC,links,BG,residential urban decentral air heat pump0,-0.9078231987240432,,,TWh,Heat
AC,links,BG,residential urban decentral resistive heater0,-0.2542437890952224,,,TWh,Heat
AC,links,BG,services rural resistive heater0,-0.17614862809325532,,,TWh,Heat
AC,links,BG,services urban decentral air heat pump0,-0.27241800253584325,,,TWh,Heat
AC,links,BG,services urban decentral resistive heater0,-0.07137644459869451,,,TWh,Heat
AC,links,BG,solid biomass1,2.5254543119649266e-06,1.0936772792459863e-06,5.55833324363633e-07,TWh,Solid Biomass
AC,links,BG,urban central air heat pump0,-0.6039386293004548,,,TWh,Heat
AC,links,BG,urban central gas CHP CC1,1.579421044202671e-06,9.704865775540963e-07,2.2149928847533223e-07,TWh,CHP
AC,links,BG,urban central gas CHP1,2.1977325107747807e-06,1.4139519689200457e-06,2.6616804309891826e-07,TWh,CHP
AC,links,BG,urban central resistive heater0,-0.008628188843953699,,,TWh,Heat
AC,links,BG,urban central solid biomass CHP CC1,1.720464094274626e-06,1.6567576279269747e-06,8.317766036531388e-06,TWh,CHP
AC,links,BG,urban central solid biomass CHP1,1.708705444003791,1.8712999628554512,2.58473813643896,TWh,CHP
AC,links,CH,CCGT1,0.15098460391224452,0.15437159919151303,0.03839372825511332,TWh,Gas
AC,links,CH,DAC2,-3.7397231832655973e-07,-1.206799543740398e-07,-9.644840510896118e-08,TWh,DAC
AC,links,CH,H2 Electrolysis0,-3.062051080446649e-06,-4.466932702881614e-06,-1.8164788131693541,TWh,Hydrogen production
AC,links,CH,H2 Fuel Cell1,1.3118528878311724e-06,5.526327149203012e-07,4.189072417526723e-07,TWh,Fuel Cell
AC,links,CH,Haber-Bosch0,-1.0902155378967708e-05,-1.1019909007235167e-06,-9.084184186749231e-07,TWh,Ammonia production
AC,links,CH,OCGT1,9.496567419955606e-07,3.1141348718586137e-07,9.94395913871968e-08,TWh,Gas
AC,links,CH,battery charger0,-1.0207253376824732e-05,-4.9702414536180035e-06,-5.711218518530515e-06,TWh,
AC,links,CH,battery discharger1,9.186528456476432e-06,4.473217522070941e-06,5.140096946282029e-06,TWh,
AC,links,CH,coal1,1.6957969465135466e-06,4.977849796011991e-07,1.834726578310048e-07,TWh,Coal/Lignite
AC,links,CH,electricity distribution grid0,-57.88535052191415,-59.044726771981914,-66.11110813189086,TWh,
AC,links,CH,helmeth0,-1.3084869974496324e-06,-6.972909911771593e-07,-6.588287087605301e-07,TWh,Methane production
AC,links,CH,methanolisation2,-2.7880414893892243e-05,-8.255389982683066e-05,-3.161336876275529e-05,TWh,Methanol production
AC,links,CH,nuclear (SMR)1,1.7818555401666732e-08,7.252723076611053e-09,3.0226020210195594e-09,TWh,Nuclear
AC,links,CH,nuclear1,25.629706928043277,23.932216642877542,23.142264031084895,TWh,Nuclear
AC,links,CH,oil1,5.510933252988495e-07,1.3341504861902809e-07,3.3721428544145174e-08,TWh,Oil
AC,links,CH,residential rural ground heat pump0,-0.7602930851204206,,,TWh,Heat
AC,links,CH,residential urban decentral air heat pump0,-0.9745928414023255,,,TWh,Heat
AC,links,CH,services rural ground heat pump0,-0.216878561202439,,,TWh,Heat
AC,links,CH,services urban decentral air heat pump0,-0.3880723516005494,,,TWh,Heat
AC,links,CH,solid biomass1,1.4302283677104967e-06,7.444136474797319e-07,3.6186587883055485e-07,TWh,Solid Biomass
AC,links,CH,urban central air heat pump0,-1.2172320182712928,,,TWh,Heat
AC,links,CH,urban central gas CHP CC1,2.116808303593088e-06,1.0248642336586e-06,2.794835924273842e-07,TWh,CHP
AC,links,CH,urban central gas CHP1,2.9877306889418046e-06,1.680055468864654e-06,5.522746930790464e-07,TWh,CHP
AC,links,CH,urban central solid biomass CHP CC1,2.386633433518275e-06,1.8968671747161337e-06,1.7251828953521962e-06,TWh,CHP
AC,links,CH,urban central solid biomass CHP1,1.4504432799003697,2.4155896835523825,1.9442576342331208,TWh,CHP
AC,links,CZ,CCGT1,1.44447732898363,2.53730869938717,0.49920997368288983,TWh,Gas
AC,links,CZ,DAC2,-3.7565377096072083e-07,-1.17466307344218e-07,-9.202813795615082e-08,TWh,DAC
AC,links,CZ,H2 Electrolysis0,-2.867943857155936e-06,-2.1053101683825455e-06,-4.450126375115594e-06,TWh,Hydrogen production
AC,links,CZ,H2 Fuel Cell1,1.335948377302063e-06,5.567366979945187e-07,4.5135801221432483e-07,TWh,Fuel Cell
AC,links,CZ,Haber-Bosch0,-1.8196956781020937e-05,-8.635697230654096e-07,-6.419599264496968e-07,TWh,Ammonia production
AC,links,CZ,OCGT1,9.820651492303396e-07,3.398904916880825e-07,1.0391218974635802e-07,TWh,Gas
AC,links,CZ,battery charger0,-1.0137685916988999e-05,-4.13633151110254e-06,-3.704151716555706e-06,TWh,
AC,links,CZ,battery discharger1,9.12391774262418e-06,3.7226985738066364e-06,3.333736824505088e-06,TWh,
AC,links,CZ,coal1,1.707440434694003e-06,5.121669966228671e-07,1.8733877246354185e-07,TWh,Coal/Lignite
AC,links,CZ,electricity distribution grid0,-72.48471741602536,-72.55267621535684,-77.90444119921733,TWh,
AC,links,CZ,helmeth0,-1.2937274156855864e-06,-6.915952964325403e-07,-8.295735789541208e-07,TWh,Methane production
AC,links,CZ,lignite1,37.529131360082474,0.9046084021694518,0.23185537474980777,TWh,Coal/Lignite
AC,links,CZ,methanolisation2,-3.179138712673571e-05,-2.4840126631236332e-05,-1.0877262678951186e-05,TWh,Methanol production
AC,links,CZ,nuclear (SMR)1,1.7659010102386655e-08,7.2155994366654875e-09,3.020312990100556e-09,TWh,Nuclear
AC,links,CZ,nuclear1,37.43940741547794,18.8254969572738,17.954525077086405,TWh,Nuclear
AC,links,CZ,oil1,5.507630047030156e-07,1.361390170663017e-07,3.446623872494003e-08,TWh,Oil
AC,links,CZ,residential rural resistive heater0,-0.33510685511150057,,,TWh,Heat
AC,links,CZ,residential urban decentral air heat pump0,-0.34890023050005714,,,TWh,Heat
AC,links,CZ,residential urban decentral resistive heater0,-0.46427479690047385,,,TWh,Heat
AC,links,CZ,services rural resistive heater0,-0.16829925852865718,,,TWh,Heat
AC,links,CZ,services urban decentral resistive heater0,-0.18900431464640785,,,TWh,Heat
AC,links,CZ,solid biomass1,1.178669334424293e-06,8.808758916943145e-07,4.102081607021649e-07,TWh,Solid Biomass
AC,links,CZ,urban central air heat pump0,-0.45639795451874016,,,TWh,Heat
AC,links,CZ,urban central gas CHP CC1,2.2590700415257247e-06,1.0752283535137663e-06,2.8800279230603025e-07,TWh,CHP
AC,links,CZ,urban central gas CHP1,3.033538973762297e-06,1.7638779071395277e-06,5.317563361682649e-07,TWh,CHP
AC,links,CZ,urban central resistive heater0,-0.10195974578436169,,,TWh,Heat
AC,links,CZ,urban central solid biomass CHP CC1,1.3284441607369948e-06,2.2365936601948614e-06,4.654417129352521e-06,TWh,CHP
AC,links,CZ,urban central solid biomass CHP1,6.396165102957656,5.4436715049084095,5.338647333687351,TWh,CHP
AC,links,DE,CCGT1,36.25594893626837,58.95130079859666,11.675523803261118,TWh,Gas
AC,links,DE,DAC2,-3.954494735256e-07,-1.344200043863451e-07,-9.13631463428734e-08,TWh,DAC
AC,links,DE,H2 Electrolysis0,-3.8044087084381238e-06,-3.5294911919991962e-06,-0.7572636441343606,TWh,Hydrogen production
AC,links,DE,H2 Fuel Cell1,1.3561929819439505e-06,5.779673277960577e-07,4.953979193484639e-07,TWh,Fuel Cell
AC,links,DE,Haber-Bosch0,-1.4002658655827983e-05,-1.1864251399771093e-06,-8.513844556933764e-07,TWh,Ammonia production
AC,links,DE,OCGT1,1.952829471325898e-06,8.57479268477066e-07,0.0019893834028797503,TWh,Gas
AC,links,DE,battery charger0,-1.0397140342515999e-05,-4.49158430367935e-06,-3.896483017974583e-06,TWh,
AC,links,DE,battery discharger1,9.35742672559864e-06,4.042426087125892e-06,3.506834995791326e-06,TWh,
AC,links,DE,coal1,61.63826017231206,1.667400475280319e-06,0.0946741059362058,TWh,Coal/Lignite
AC,links,DE,electricity distribution grid0,-613.2239735856036,-640.5181033970248,-705.3617170653837,TWh,
AC,links,DE,helmeth0,-1.326308516085818e-06,-6.894610807747813e-07,-7.35703821121813e-07,TWh,Methane production
AC,links,DE,lignite1,126.26390929505389,0.896440219841661,0.10300066971190222,TWh,Coal/Lignite
AC,links,DE,methanolisation2,-2.8753367033859134e-05,-5.220237683830359e-05,-6.688454101872973e-05,TWh,Methanol production
AC,links,DE,nuclear (SMR)1,1.800072099520345e-08,7.321387893707917e-09,2.9653479864119658e-09,TWh,Nuclear
AC,links,DE,nuclear1,11.997667215421904,2.075638859185071e-06,1.6324593828937393e-06,TWh,Nuclear
AC,links,DE,oil1,1.3174968020042438e-06,4.5699687668850176e-07,1.8561824890725616e-07,TWh,Oil
AC,links,DE,residential rural ground heat pump0,-2.928174459246486,,,TWh,Heat
AC,links,DE,residential urban decentral air heat pump0,-2.2947746626269705,,,TWh,Heat
AC,links,DE,services rural ground heat pump0,-1.2101378940464924,,,TWh,Heat
AC,links,DE,services urban decentral air heat pump0,-0.9483702440789012,,,TWh,Heat
AC,links,DE,solid biomass1,9.727227334156884e-07,7.881343686198215e-07,3.639217096650256e-07,TWh,Solid Biomass
AC,links,DE,urban central air heat pump0,-3.1892619777180085,,,TWh,Heat
AC,links,DE,urban central gas CHP CC1,2.839046647088079e-06,1.2423283733078637e-06,3.125825035829645e-07,TWh,CHP
AC,links,DE,urban central gas CHP1,4.5988607254232216e-06,2.0431655213645866e-06,6.968678175688645e-07,TWh,CHP
AC,links,DE,urban central solid biomass CHP CC1,9.13633656920562e-07,1.915472113348857e-06,1.2162610903677745e-06,TWh,CHP
AC,links,DE,urban central solid biomass CHP1,16.65049614541065,16.324550339103265,12.292185622809919,TWh,CHP
AC,links,DK,CCGT1,1.5140585453661302,1.1032417198509905,0.017209756497016247,TWh,Gas
AC,links,DK,DAC2,-4.4907536834865975e-07,-1.212802375621215e-07,-1.3811396844242347e-07,TWh,DAC
AC,links,DK,H2 Electrolysis0,-5.81038605296851e-06,-4.875598335179493e-06,-30.57371387922246,TWh,Hydrogen production
AC,links,DK,H2 Fuel Cell1,1.2219388613430332e-06,5.140677846245743e-07,3.4621847833822695e-07,TWh,Fuel Cell
AC,links,DK,Haber-Bosch0,-0.22181292329470959,-0.0856865480467668,-0.10693811898727587,TWh,Ammonia production
AC,links,DK,OCGT1,1.1171360610972183e-06,3.324028814019793e-07,1.0186468566444933e-07,TWh,Gas
AC,links,DK,battery charger0,-1.1377971384831196e-05,-4.584064151367693e-06,-3.48710100819133e-06,TWh,
AC,links,DK,battery discharger1,1.0240174663683062e-05,4.125657950045444e-06,3.138391186975078e-06,TWh,
AC,links,DK,coal1,0.2833065080704974,1.3953653493075064e-06,0.0008633211090459651,TWh,Coal/Lignite
AC,links,DK,electricity distribution grid0,-27.282054449112714,-31.669034703537296,-35.29805696386106,TWh,
AC,links,DK,helmeth0,-1.5065411713636595e-06,-8.042172665162893e-07,-5.488121313863032e-07,TWh,Methane production
AC,links,DK,methanolisation2,-0.00014235263618765466,-0.00011533731312456825,-3.3169165067245556,TWh,Methanol production
AC,links,DK,nuclear (SMR)1,1.7714509076711862e-08,6.88511396888239e-09,3.020438661039415e-09,TWh,Nuclear
AC,links,DK,nuclear1,2.2117014405631385e-06,1.942111242582775e-06,9.280727637195169e-07,TWh,Nuclear
AC,links,DK,oil1,5.280586351204007e-07,1.3213418367578415e-07,3.298281530643106e-08,TWh,Oil
AC,links,DK,residential rural resistive heater0,-0.3208766678184345,,,TWh,Heat
AC,links,DK,residential urban decentral air heat pump0,-1.1853703114834673,,,TWh,Heat
AC,links,DK,residential urban decentral resistive heater0,-0.4871041868917459,,,TWh,Heat
AC,links,DK,services rural resistive heater0,-0.16947686174084226,,,TWh,Heat
AC,links,DK,services urban decentral air heat pump0,-0.3683870929204721,,,TWh,Heat
AC,links,DK,services urban decentral resistive heater0,-0.15675191869301836,,,TWh,Heat
AC,links,DK,solid biomass1,1.395283434998746e-06,7.650161129793224e-07,3.932230930481413e-07,TWh,Solid Biomass
AC,links,DK,urban central air heat pump0,-1.44764791845673,,,TWh,Heat
AC,links,DK,urban central gas CHP CC1,2.3534632714557294e-06,1.0303740500427123e-06,2.3275021356987794e-07,TWh,CHP
AC,links,DK,urban central gas CHP1,3.3840352643261074e-06,1.684289565957719e-06,3.841891064711866e-07,TWh,CHP
AC,links,DK,urban central resistive heater0,-0.11659059375400904,,,TWh,Heat
AC,links,DK,urban central solid biomass CHP CC1,2.267559231637859e-06,1.9164631806589485e-06,1.5015949870444579e-06,TWh,CHP
AC,links,DK,urban central solid biomass CHP1,0.713020444800497,0.7574073865733101,0.9215582381943805,TWh,CHP
AC,links,DK,CCGT1,0.06517910227592877,0.22173504718922651,2.64168184124551e-07,TWh,Gas
AC,links,DK,DAC2,-4.13968607579954e-07,-1.1994645913497e-07,-1.2203914335798986e-07,TWh,DAC
AC,links,DK,H2 Electrolysis0,-4.732026463858349e-06,-4.271355673343908e-06,-9.89298201708441,TWh,Hydrogen production
AC,links,DK,H2 Fuel Cell1,1.2325724879020176e-06,5.183589939950671e-07,3.4426027393873763e-07,TWh,Fuel Cell
AC,links,DK,Haber-Bosch0,-0.05944419395179297,-0.025040070829935014,-0.028870603955246772,TWh,Ammonia production
AC,links,DK,OCGT1,1.1243425785765625e-06,3.2861345730678445e-07,1.0238705664938544e-07,TWh,Gas
AC,links,DK,battery charger0,-1.1059912978412957e-05,-4.434960994681882e-06,-3.202380655698671e-06,TWh,
AC,links,DK,battery discharger1,9.953922097906434e-06,3.991465109028127e-06,2.882142869730655e-06,TWh,
AC,links,DK,coal1,1.638314712095541e-06,4.977538262325301e-07,1.802226949906191e-07,TWh,Coal/Lignite
AC,links,DK,electricity distribution grid0,-15.441673409625102,-17.43988810307013,-19.949730592536632,TWh,
AC,links,DK,helmeth0,-1.5002293448282144e-06,-8.065374219989772e-07,-4.672578004756563e-07,TWh,Methane production
AC,links,DK,methanolisation2,-5.691269183627547e-05,-5.6536773755882265e-05,-0.758062786195675,TWh,Methanol production
AC,links,DK,nuclear (SMR)1,1.7689312952571033e-08,6.966007623472023e-09,3.0054873695202793e-09,TWh,Nuclear
AC,links,DK,nuclear1,2.2346992794236384e-06,1.953653950724339e-06,1.1858733003369316e-06,TWh,Nuclear
AC,links,DK,oil1,5.33963007320941e-07,1.3212268584183287e-07,3.3170923453856775e-08,TWh,Oil
AC,links,DK,residential rural resistive heater0,-0.09549382195731566,,,TWh,Heat
AC,links,DK,residential urban decentral air heat pump0,-0.6537435525536819,,,TWh,Heat
AC,links,DK,residential urban decentral resistive heater0,-0.25153629604358857,,,TWh,Heat
AC,links,DK,services rural resistive heater0,-0.0879421116066133,,,TWh,Heat
AC,links,DK,services urban decentral resistive heater0,-0.09037110961945384,,,TWh,Heat
AC,links,DK,solid biomass1,1.4771810101116446e-06,7.586762177750861e-07,3.691134910345055e-07,TWh,Solid Biomass
AC,links,DK,urban central air heat pump0,-0.7619883255573148,,,TWh,Heat
AC,links,DK,urban central gas CHP CC1,2.3397060614751606e-06,1.0113191166786039e-06,2.4947773391552167e-07,TWh,CHP
AC,links,DK,urban central gas CHP1,3.367732003625757e-06,1.6527231755252796e-06,4.203403627098847e-07,TWh,CHP
AC,links,DK,urban central resistive heater0,-0.05939331677543521,,,TWh,Heat
AC,links,DK,urban central solid biomass CHP CC1,2.238986856329327e-06,1.8656093681674117e-06,1.1934208926890453e-06,TWh,CHP
AC,links,DK,urban central solid biomass CHP1,3.966546997761855e-05,0.22816617201579814,0.14315269308044778,TWh,CHP
AC,links,EE,CCGT1,3.65270621893497e-06,1.3179374048296877e-06,2.549373238223582e-07,TWh,Gas
AC,links,EE,DAC2,-4.0405221257995753e-07,-1.1884162855800703e-07,-1.1879324751155982e-07,TWh,DAC
AC,links,EE,H2 Electrolysis0,-2.2016740773667847e-06,-1.0825897682508726e-05,-16.783208319280586,TWh,Hydrogen production
AC,links,EE,H2 Fuel Cell1,1.3478161401243075e-06,5.228458505749182e-07,3.026644588674248e-07,TWh,Fuel Cell
AC,links,EE,Haber-Bosch0,-0.00021646082856207873,-1.7842340867443651e-06,-0.03828123628604356,TWh,Ammonia production
AC,links,EE,OCGT1,1.0146700026460018e-06,3.249693402670223e-07,9.908733639252859e-08,TWh,Gas
AC,links,EE,battery charger0,-1.0103953527190044e-05,-4.377753977258692e-06,-3.1591164594779418e-06,TWh,
AC,links,EE,battery discharger1,9.093558591805248e-06,3.939978793347302e-06,2.843205093132176e-06,TWh,
AC,links,EE,coal1,1.8173050363909705e-06,4.975153882336105e-07,1.8201309020244692e-07,TWh,Coal/Lignite
AC,links,EE,electricity distribution grid0,-8.164849485638635,-8.645959231957358,-9.112820220314875,TWh,
AC,links,EE,helmeth0,-1.2019737715058279e-06,-5.369070545129686e-07,-5.015179137027907e-07,TWh,Methane production
AC,links,EE,methanolisation2,-2.171327393569827e-05,-0.16804133288264705,-1.103766284512827,TWh,Methanol production
AC,links,EE,nuclear (SMR)1,1.7296634352110615e-08,7.085967674952853e-09,3.037422119220994e-09,TWh,Nuclear
AC,links,EE,nuclear1,2.9132655516834614e-06,1.9337544350066687e-06,1.0502967719248388e-06,TWh,Nuclear
AC,links,EE,oil1,5.598939036357799e-07,1.3184262276468475e-07,3.282757309716973e-08,TWh,Oil
AC,links,EE,residential rural resistive heater0,-0.021708707087500036,,,TWh,Heat
AC,links,EE,residential urban decentral air heat pump0,-0.28194774165160313,,,TWh,Heat
AC,links,EE,residential urban decentral resistive heater0,-0.01824518961713028,,,TWh,Heat
AC,links,EE,solid biomass1,1.5652299830040796e-06,8.226365028083188e-07,4.127107073387185e-07,TWh,Solid Biomass
AC,links,EE,urban central air heat pump0,-0.35248362877750855,,,TWh,Heat
AC,links,EE,urban central gas CHP CC1,2.161581803475568e-06,9.681968538522579e-07,2.2793665216907833e-07,TWh,CHP
AC,links,EE,urban central gas CHP1,3.145815609973489e-06,1.4848045785737132e-06,3.403687181595754e-07,TWh,CHP
AC,links,EE,urban central solid biomass CHP CC1,2.0947727280081963e-06,3.0504632881321504e-06,9.151354498175358e-06,TWh,CHP
AC,links,EE,urban central solid biomass CHP1,0.6417781942414936,0.6955061166417704,0.6079283840717233,TWh,CHP
AC,links,ES,CCGT1,76.0175603523674,41.69191133502453,5.383639280614397,TWh,Gas
AC,links,ES,DAC2,-4.4360229383482607e-07,-1.598924623291349e-07,-1.3263476362694103e-07,TWh,DAC
AC,links,ES,H2 Electrolysis0,-5.276912442612948e-06,-137.9698510810877,-369.60009155640284,TWh,Hydrogen production
AC,links,ES,H2 Fuel Cell1,1.1098711083733274e-06,4.503359259313273e-07,3.160582942496741e-07,TWh,Fuel Cell
AC,links,ES,Haber-Bosch0,-13.794287535364095,-9.034761888913128,-6.85515707775392,TWh,Ammonia production
