cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
planning_horizon,,,,2030,2040,2050
links,capital,GB5 0,oil,58.668922394501934,20.156492933832975,9.857958934564985
links,capital,GB5 0,process emissions,0.0,0.0,0.0
links,capital,GB5 0,process emissions CC,278.5196681584654,12797248.44735976,12797347.531167816
links,capital,GB5 0,residential rural biomass boiler,64.66580176663527,22.5245294615969,11.503453112940797
links,capital,GB5 0,residential rural gas boiler,37643546.10226193,33303545.55106655,33303568.97771301
links,capital,GB5 0,residential rural ground heat pump,768.2357827568763,66085258.15511434,98504200.70854291
links,capital,GB5 0,residential rural micro gas CHP,132.72804620098387,47.41834381486193,20.574208372243774
links,capital,GB5 0,residential rural oil boiler,3538276.4897795618,4319092.169839924,4319104.053846843
links,capital,GB5 0,residential rural resistive heater,2685400.7431813492,3940871.1738572125,3941007.869898629
links,capital,GB5 0,residential rural water tanks charger,0.0,0.0,0.0
links,capital,GB5 0,residential rural water tanks discharger,0.0,0.0,0.0
links,capital,GB5 0,residential urban decentral air heat pump,298.3373289836727,23462548.431481883,23462653.847843207
links,capital,GB5 0,residential urban decentral biomass boiler,61.48321323579369,22.74220404482145,11.471472322205722
links,capital,GB5 0,residential urban decentral gas boiler,37643468.321736604,15941635.335920764,15941652.063344445
links,capital,GB5 0,residential urban decentral micro gas CHP,130.9038018561249,47.5075296958266,20.31097886305103
links,capital,GB5 0,residential urban decentral oil boiler,868278.2404334717,2099946.337245145,2099956.380083118
links,capital,GB5 0,residential urban decentral resistive heater,726907.9592922607,1887224.4406379603,1887241.9260332373
links,capital,GB5 0,residential urban decentral water tanks charger,0.0,0.0,0.0
links,capital,GB5 0,residential urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,GB5 0,services rural biomass boiler,65.255198287937,22.869408327797558,11.500588970116498
links,capital,GB5 0,services rural gas boiler,14030201.453296632,13943086.203692874,13943108.610888371
links,capital,GB5 0,services rural ground heat pump,1101.7200611998258,25048038.072681542,38464225.57658722
links,capital,GB5 0,services rural micro gas CHP,133.23144335130928,47.291541243703854,20.5283015436438
links,capital,GB5 0,services rural oil boiler,1719630.470783248,1722185.974149508,1719642.1124748017
links,capital,GB5 0,services rural resistive heater,1317062.5351090576,1664295.7242112767,1664351.6097042928
links,capital,GB5 0,services rural water tanks charger,0.0,0.0,0.0
links,capital,GB5 0,services rural water tanks discharger,0.0,0.0,0.0
links,capital,GB5 0,services urban decentral air heat pump,332.5352508923931,7334001.58412331,7334149.700195005
links,capital,GB5 0,services urban decentral biomass boiler,63.51051510536135,23.02941015503638,11.474832560101316
links,capital,GB5 0,services urban decentral gas boiler,14030105.14651756,6691248.809472938,6691265.509836336
links,capital,GB5 0,services urban decentral micro gas CHP,131.69460483780216,47.39986990265827,20.383085586586102
links,capital,GB5 0,services urban decentral oil boiler,80.38105064368928,820049.8810935669,820059.8962039208
links,capital,GB5 0,services urban decentral resistive heater,193706.82228168607,814152.9755969682,814170.7642906845
links,capital,GB5 0,services urban decentral water tanks charger,0.0,0.0,0.0
links,capital,GB5 0,services urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,GB5 0,solid biomass,63.461733871187846,23.326934818241444,12.125120430173286
links,capital,GB5 0,solid biomass for industry,0.0,0.0,0.0
links,capital,GB5 0,solid biomass for industry CC,84.38789827255881,40.905062026021504,60.20481972029177
links,capital,GB5 0,urban central air heat pump,6120187.194218679,6120231.362811254,6120263.7475668425
links,capital,GB5 0,urban central gas CHP,80.93742346070214,26.090257481370887,16.86852598046807
links,capital,GB5 0,urban central gas CHP CC,118.78897893473737,32.7259194853409,16.90664640275563
links,capital,GB5 0,urban central gas boiler,2082634.6163359624,1338807.8760169782,83.27692212150173
links,capital,GB5 0,urban central resistive heater,138282.4558780419,20.670040397075468,60.165863697345145
links,capital,GB5 0,urban central solid biomass CHP,6913329.848878091,6913291.466567922,11.019365632580055
links,capital,GB5 0,urban central solid biomass CHP CC,67.30336102072476,24.556300319725647,12.999663266281736
links,capital,GB5 0,urban central water tanks charger,0.0,0.0,0.0
links,capital,GB5 0,urban central water tanks discharger,0.0,0.0,0.0
links,capital,GR0 0,BEV charger,0.0,0.0,0.0
links,capital,GR0 0,BioSNG,226.98728313719482,103.36841657012366,74.07003497229825
links,capital,GR0 0,CCGT,748982433.873341,748982369.3290752,494747212.52793413
links,capital,GR0 0,DAC,204.17559021169149,69.81207620077686,39.99223979176751
links,capital,GR0 0,Fischer-Tropsch,44.958065159999016,17.977625890675327,153.31056094350242
links,capital,GR0 0,H2 Electrolysis,124.86585401566339,115244580.56125681,1581486994.9567451
links,capital,GR0 0,H2 Fuel Cell,88.44819820095447,27.26149745456832,16.428745638873124
links,capital,GR0 0,Haber-Bosch,7187652.86529716,7187727.71518915,7188782.562124369
links,capital,GR0 0,OCGT,64.20519353254487,22.374839948209264,10.608993051649284
links,capital,GR0 0,SMR,26923028.318910148,26924419.984838065,26923041.635396313
links,capital,GR0 0,SMR CC,951.5324916191965,191.72446135650935,14.470798266386613
links,capital,GR0 0,Sabatier,68.80462102868523,23.001810675483384,14.497167163854424
links,capital,GR0 0,V2G,0.0,0.0,0.0
links,capital,GR0 0,ammonia cracker,72.22502298076151,23.796355602498696,11.015840785008576
links,capital,GR0 0,battery charger,172.23889928274568,102.7861655650948,137.70481769918462
links,capital,GR0 0,battery discharger,0.0,0.0,0.0
links,capital,GR0 0,biogas to gas,74.06933782698458,38.87914374462345,10807613.77887288
links,capital,GR0 0,biomass to liquid,237.49639811643186,108.0179544535759,70.71728637299478
links,capital,GR0 0,coal,180.419549105686,57.262515252505516,23.087375990576636
links,capital,GR0 0,electricity distribution grid,306694272.5821112,306694385.0040188,381182095.8662786
links,capital,GR0 0,gas for industry,0.0,0.0,0.0
links,capital,GR0 0,gas for industry CC,131.35723696747897,75.18215787753779,59.094102641224204
links,capital,GR0 0,helmeth,105.90574662801956,44.880894636831975,34.56755960647077
links,capital,GR0 0,home battery charger,185.4253964476346,32143992.47598513,63618459.17276762
links,capital,GR0 0,home battery discharger,0.0,0.0,0.0
links,capital,GR0 0,methanolisation,1520.014427249715,6897128.293338186,178102535.2608082
links,capital,GR0 0,nuclear,244.241124542889,176.47969600963458,107.72510260091654
links,capital,GR0 0,nuclear (SMR),60.38611567076579,21.262704689175955,10.135782228820627
links,capital,GR0 0,oil,6088089.866442725,6088051.546853848,9.862326250131357
links,capital,GR0 0,process emissions,0.0,0.0,0.0
links,capital,GR0 0,process emissions CC,380.358731447009,6357122.477369234,77543179.10218948
links,capital,GR0 0,residential rural biomass boiler,352.35161885560444,347.8729139373064,145.3002435223491
links,capital,GR0 0,residential rural gas boiler,21413993.431178212,95694781.24035431,95694835.43142596
links,capital,GR0 0,residential rural ground heat pump,38254449.802765764,48233394.2395578,124827197.81948629
links,capital,GR0 0,residential rural micro gas CHP,136.82915944299853,48.19740083534688,20.66956000972828
links,capital,GR0 0,residential rural oil boiler,76687047.17446157,32560462.929101776,32560476.029276595
links,capital,GR0 0,residential rural resistive heater,13086501.61118583,10732260.52399975,10732274.874423595
links,capital,GR0 0,residential rural water tanks charger,0.0,0.0,0.0
links,capital,GR0 0,residential rural water tanks discharger,0.0,0.0,0.0
links,capital,GR0 0,residential urban decentral air heat pump,67717005.46632694,67749920.48513836,92846413.73897001
links,capital,GR0 0,residential urban decentral biomass boiler,34139830.29100614,34140187.807337664,34139943.072939865
links,capital,GR0 0,residential urban decentral gas boiler,52970772.325198494,181970799.0701198,181970841.17619926
links,capital,GR0 0,residential urban decentral micro gas CHP,138.51215978820207,48.26714348931275,20.774265522356167
links,capital,GR0 0,residential urban decentral oil boiler,198325630.05928272,121638688.67462842,121638663.86832769
links,capital,GR0 0,residential urban decentral resistive heater,34719352.703096166,21632941.862987474,21632931.305548824
links,capital,GR0 0,residential urban decentral water tanks charger,0.0,0.0,0.0
links,capital,GR0 0,residential urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,GR0 0,services rural biomass boiler,433.36616885960586,349.6716071432141,142.03934259595076
links,capital,GR0 0,services rural gas boiler,3926611.2729035625,18314253.843056187,18314307.200174276
links,capital,GR0 0,services rural ground heat pump,94440902.16793947,104363541.31900646,117806098.33261691
links,capital,GR0 0,services rural micro gas CHP,136.23812777447242,48.09980721576678,20.698662630788345
links,capital,GR0 0,services rural oil boiler,14061059.495995652,3885773.871466104,3885787.0688041355
links,capital,GR0 0,services rural resistive heater,2399536.2293746606,1577062.0430107284,1577080.3053978605
links,capital,GR0 0,services rural water tanks charger,0.0,0.0,0.0
links,capital,GR0 0,services rural water tanks discharger,0.0,0.0,0.0
links,capital,GR0 0,services urban decentral air heat pump,32776490.17367063,32776953.048200313,32776577.662467975
links,capital,GR0 0,services urban decentral biomass boiler,7588092.434271923,7588442.838107198,7588145.291287386
links,capital,GR0 0,services urban decentral gas boiler,7863627.302417837,31950654.754734572,31950677.939439867
links,capital,GR0 0,services urban decentral micro gas CHP,137.75646895636703,48.195022424961124,20.56540033369351
links,capital,GR0 0,services urban decentral oil boiler,27736815.615358584,13675960.674963173,13675838.630846228
links,capital,GR0 0,services urban decentral resistive heater,5899273.557903463,3499937.7524489705,3499815.731521234
links,capital,GR0 0,services urban decentral water tanks charger,0.0,0.0,0.0
links,capital,GR0 0,services urban decentral water tanks discharger,0.0,0.0,0.0
links,capital,GR0 0,solid biomass,108.05998000342991,46.99938414936873,22.916352586188708
links,capital,GR0 0,solid biomass for industry,0.0,0.0,0.0
links,capital,GR0 0,solid biomass for industry CC,210.88984015496956,145.96231627457615,61762269.32497244
links,capital,GR0 0,urban central air heat pump,1257.7053457894735,28814872.442871988,243854487.11671865
links,capital,GR0 0,urban central gas CHP,81.79303152856039,34.95409331627153,20.074206909515325
links,capital,GR0 0,urban central gas CHP CC,115.43157843999379,44.25172862732897,19.827348726495778
links,capital,GR0 0,urban central gas boiler,20658933.7640154,35317200.88522209,34943668.17707634
links,capital,GR0 0,urban central oil boiler,14060987.497909661,9039206.248656211,
links,capital,GR0 0,urban central resistive heater,1713803.4036859898,52.107342445673645,28.41181506076383
links,capital,GR0 0,urban central solid biomass CHP,8052204.9558571,14602058.062908463,16170691.018052496
links,capital,GR0 0,urban central solid biomass CHP CC,224.89349570895584,109.09722148091147,117.45804284296958
links,capital,GR0 0,urban central water tanks charger,0.0,0.0,0.0
links,capital,GR0 0,urban central water tanks discharger,0.0,0.0,0.0
links,capital,H2 pipeline,H2 pipeline,5862375.963759919,10421260.848714167,122022449.6921928
links,capital,H2 pipeline,H2 pipeline retrofitted,26148139.539614785,128075734.15439509,645165362.581721
links,capital,HR0 0,BEV charger,0.0,0.0,0.0
links,capital,HR0 0,BioSNG,236.09514983204718,105.80170535702106,71.28818705115495
links,capital,HR0 0,CCGT,29296428.123749636,29296373.780738655,8279415.8388813725
links,capital,HR0 0,DAC,198.3897807183045,65.27893058670324,37.7051948476917
links,capital,HR0 0,Fischer-Tropsch,45.65410537334096,19.140663475361794,188.26704258146717
links,capital,HR0 0,H2 Electrolysis,104.20831252497155,88.8855797705544,811.3170873024465
links,capital,HR0 0,H2 Fuel Cell,88.96330541286754,27.76432043952938,17.6447992430571
links,capital,HR0 0,Haber-Bosch,289.2703519656817,33.99137149587669,27.197114355976332
links,capital,HR0 0,OCGT,62.48459839529161,22.155312731366692,10.836140671258313
links,capital,HR0 0,SMR,6384787.203703541,12696762.50076431,12696775.68745112
links,capital,HR0 0,SMR CC,471.5380620186975,136.16170409699401,14.255776016214599
links,capital,HR0 0,Sabatier,70.71132018648314,24.218277287623227,14.916105415353842
links,capital,HR0 0,V2G,0.0,0.0,0.0
links,capital,HR0 0,ammonia cracker,73.3953852484476,24.18084137770737,11.036888198721163
links,capital,HR0 0,battery charger,160.51816492694286,68.58289691238632,67.48237575401598
links,capital,HR0 0,battery discharger,0.0,0.0,0.0
links,capital,HR0 0,biogas to gas,67.60058481581736,34.56838192900846,4722249.572204635
links,capital,HR0 0,biomass to liquid,241.8981189275479,109.68232847808966,69.03087092514942
links,capital,HR0 0,coal,186.1628767768046,57.774236977996715,23.1463107166266
links,capital,HR0 0,electricity distribution grid,111802267.14270592,116558631.23971008,131538926.78662878
links,capital,HR0 0,gas for industry,0.0,0.0,0.0
links,capital,HR0 0,gas for industry CC,99.45269527874724,53.36998299167679,47.49835064641968
links,capital,HR0 0,helmeth,95.0310786898075,36.62403758792983,24.143318645320015
links,capital,HR0 0,home battery charger,157.5628365940664,1510857.0735225512,21722636.68299416
links,capital,HR0 0,home battery discharger,0.0,0.0,0.0
links,capital,HR0 0,methanolisation,915.5078592126938,1312.3987542384195,415.2392651548525
links,capital,HR0 0,nuclear,262.3060931072679,188.11142470007098,97.91447296734385
links,capital,HR0 0,nuclear (SMR),60.46556917102719,21.282340503400107,10.132050831040965
links,capital,HR0 0,oil,58.602837926847144,20.215743876632924,9.86807066898796
links,capital,HR0 0,process emissions,0.0,0.0,0.0
links,capital,HR0 0,process emissions CC,264.67064510504855,957.71277495791,35694992.24559645
links,capital,HR0 0,residential rural biomass boiler,793.4996505134168,51925.886192810445,143.37368657694492
links,capital,HR0 0,residential rural gas boiler,82229987.98872793,102291604.80914253,102291660.55335797
links,capital,HR0 0,residential rural ground heat pump,5102327.969563964,51164481.02464441,112763125.22892883
links,capital,HR0 0,residential rural micro gas CHP,132.40064792573736,48.09389119506664,20.737002407818242
links,capital,HR0 0,residential rural oil boiler,12403591.940936435,22819162.0720235,22819173.41217199
links,capital,HR0 0,residential rural resistive heater,5618736.453755943,3035690.347263596,3369548.3911988176
links,capital,HR0 0,residential rural water tanks charger,0.0,0.0,0.0
