cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
AC,links,PT0 0 gas,urban central gas CHP CC1,1.4021238505281417,0.7233090667665691,0.18524494258177993
AC,links,PT0 0 gas,urban central gas CHP1,1.778158727179544,1.01019680807638,0.26990586264285854
AC,links,PT0 0 solid biomass,solid biomass1,2.3004161302857975,0.7954776507924164,0.32410065273117733
AC,links,PT0 0 solid biomass,urban central solid biomass CHP CC1,1.8581584930478436,1.1767782919661927,0.3378598778012848
AC,links,PT0 0 solid biomass,urban central solid biomass CHP1,11.167789504286958,4.429380154931083,0.4772341469420742
AC,links,RO0 0,H2 Electrolysis0,-3.307365959390936,-3.7701284980625527,-11652543.221559556
AC,links,RO0 0,Haber-Bosch0,-33458.026924633334,-19574.91258603351,-25220.150566975826
AC,links,RO0 0,battery charger0,-10.649184215898941,-5.108335031200809,-4.852668825842254
AC,links,RO0 0,electricity distribution grid0,-50962160.994883835,-43791605.39858091,-29145028.442003585
AC,links,RO0 0,helmeth0,-1.3466853314225113,-0.7717049494446436,-0.49567567892682873
AC,links,RO0 0,residential rural resistive heater0,-145084.40481273102,,
AC,links,RO0 0,residential urban decentral resistive heater0,-136003.59262367056,,
AC,links,RO0 0,services rural resistive heater0,-35319.46577838788,,
AC,links,RO0 0,services urban decentral resistive heater0,-32278.6089143558,,
AC,links,RO0 0,urban central resistive heater0,-12619.052419606756,,
AC,links,RO0 0 H2,H2 Fuel Cell1,1.0888658101694821,0.47351069030039095,0.29101547158229185
AC,links,RO0 0 H2,methanolisation2,-43.20523197143784,-51.76864766495159,-81.62735334794846
AC,links,RO0 0 battery,battery discharger1,9.584266211643191,4.5975017418954325,4.367402222862907
AC,links,RO0 0 gas,CCGT1,3150580.707147626,521996.8714288821,81088.95558571114
AC,links,RO0 0 gas,OCGT1,1.1867280106545663,0.3817379971082455,0.10235252173053827
AC,links,RO0 0 gas,urban central gas CHP CC1,1.888763105235991,1.0230525646262447,0.24689673389289213
AC,links,RO0 0 gas,urban central gas CHP1,3.0119522529275162,1.4665413005474623,0.31745810100314636
AC,links,RO0 0 solid biomass,solid biomass1,1.9633513144926924,0.9171620124253805,0.4553794404831608
AC,links,RO0 0 solid biomass,urban central solid biomass CHP CC1,2.0237949095904963,1.360025043828704,13.145756890436369
AC,links,RO0 0 solid biomass,urban central solid biomass CHP1,5499117.832902559,4726144.890481969,6128983.217296112
AC,links,RS0 0,H2 Electrolysis0,-3.3131138128296396,-4.024869045821275,-706291.7541830546
AC,links,RS0 0,Haber-Bosch0,-18.32041563531981,-1.383285979466799,-1.7316498351285223
AC,links,RS0 0,battery charger0,-10.450931996542415,-5.027510597286037,-5.020554220945472
AC,links,RS0 0,electricity distribution grid0,-34839338.41816559,-30241272.365425415,-27613726.724055067
AC,links,RS0 0,helmeth0,-1.2426138065381822,-0.44348053759318673,-0.38531268121826046
AC,links,RS0 0 H2,H2 Fuel Cell1,1.263571784850327,0.4891946864219234,0.32809072171903636
AC,links,RS0 0 H2,methanolisation2,-25.432765768120795,-51.209989863380486,-41.72948845611488
AC,links,RS0 0 battery,battery discharger1,9.405839214221405,4.524759751371848,4.518499078451505
AC,links,RS0 0 gas,CCGT1,691972.7385515561,686900.1658418108,128118.86865016523
AC,links,RS0 0 gas,OCGT1,0.9098286246562342,0.3065290838114233,0.09346680249989933
AC,links,RS0 0 gas,urban central gas CHP CC1,1.9501195919210605,0.8230491370034475,0.25878470404006726
AC,links,RS0 0 gas,urban central gas CHP1,2.751827966557758,1.2962382183288739,0.39792115212944407
AC,links,RS0 0 solid biomass,solid biomass1,1.4747973688773643,0.8684060061448517,0.37241143704225926
AC,links,RS0 0 solid biomass,urban central solid biomass CHP CC1,2.378641126650136,1.3851644226207083,1.168124612914681
AC,links,RS0 0 solid biomass,urban central solid biomass CHP1,961005.3035373944,952058.8679299452,679161.7983485158
AC,links,SE1 0,DC0,2156252.5003195163,-9278658.55171403,4410363.651684681
AC,links,SE1 0,DC1,-2156252.5003195163,9278658.55171403,-4410363.651684681
AC,links,SE1 0,H2 Electrolysis0,-3.054707930021231,-4.419097637951886,-22.656073227036863
AC,links,SE1 0,Haber-Bosch0,-28.209983114675346,-1.0975627221635815,-0.5565297747129012
AC,links,SE1 0,battery charger0,-10.340971256553228,-4.318741692709965,-2.972579772684039
AC,links,SE1 0,electricity distribution grid0,-114744031.77123204,-123321074.6485057,-132850228.9332417
AC,links,SE1 0,helmeth0,-1.2451259778566923,-0.4125257175773282,-0.5229129149916976
AC,links,SE1 0,residential rural ground heat pump0,-2686928.348281666,,
AC,links,SE1 0,residential rural resistive heater0,-355354.1188912899,,
AC,links,SE1 0,residential urban decentral air heat pump0,-3192697.532201968,,
AC,links,SE1 0,residential urban decentral resistive heater0,-441995.6710717736,,
AC,links,SE1 0,services rural ground heat pump0,-1554547.6241946493,,
AC,links,SE1 0,services rural resistive heater0,-125536.43751687102,,
AC,links,SE1 0,services urban decentral air heat pump0,-1241556.3285855872,,
AC,links,SE1 0,services urban decentral resistive heater0,-144557.78810183983,,
AC,links,SE1 0,urban central air heat pump0,-3232127.2634254983,,
AC,links,SE1 0,urban central resistive heater0,-91548.02972609157,,
AC,links,SE1 0 H2,H2 Fuel Cell1,1.3213616678016797,0.5384510640645315,0.33868794219022885
AC,links,SE1 0 H2,methanolisation2,-24.664807586461528,-42.79650277096559,-21.439736314516523
AC,links,SE1 0 battery,battery discharger1,9.30687454823238,3.8868677372534237,2.6753220750269087
AC,links,SE1 0 gas,CCGT1,104430.33998727525,342276.72385362047,389946.1183716019
AC,links,SE1 0 gas,OCGT1,0.9621502582312091,0.30826389737856025,0.09765669247291456
AC,links,SE1 0 gas,urban central gas CHP CC1,2.1140120773067745,0.9935726013253345,0.22747802890073815
AC,links,SE1 0 gas,urban central gas CHP1,3.0856915331763206,1.5178710306701189,0.3526574959952824
AC,links,SE1 0 solid biomass,solid biomass1,1.6797877707011137,0.7675072246100642,0.40440650223455765
AC,links,SE1 0 solid biomass,urban central solid biomass CHP CC1,2.4804156214857045,2.653864330639724,1789929.952794523
AC,links,SE1 0 solid biomass,urban central solid biomass CHP1,8270418.5207409505,7935966.777843384,4946515.652326537
AC,links,SI0 0,H2 Electrolysis0,-3.3723273360417743,-3.3181934055404545,-13.588794493131116
AC,links,SI0 0,Haber-Bosch0,-19.920300447317643,-1.0847149837357803,-0.8374572387073312
AC,links,SI0 0,battery charger0,-10.147508914084137,-4.6880941670838725,-4.936918613929899
AC,links,SI0 0,electricity distribution grid0,-13096224.34054435,-13654449.698682008,-13502781.939496312
AC,links,SI0 0,helmeth0,-1.222962608776906,-0.495780990523105,-0.3401215451125521
AC,links,SI0 0,residential rural resistive heater0,-80198.02993484802,,
AC,links,SI0 0,residential urban decentral resistive heater0,-80710.91646478622,,
AC,links,SI0 0,services rural resistive heater0,-17829.709779217013,,
AC,links,SI0 0,services urban decentral resistive heater0,-18737.075450862052,,
AC,links,SI0 0 H2,H2 Fuel Cell1,1.2840390208863737,0.4982865791434423,0.35457093974391496
AC,links,SI0 0 H2,methanolisation2,-29.27473715081227,-42.89748262983755,-13.323729200438667
AC,links,SI0 0 battery,battery discharger1,9.132758440008995,4.219284964189707,4.443227032139774
AC,links,SI0 0 gas,CCGT1,1103163.1097521537,1353809.6149181032,67966.58394239104
AC,links,SI0 0 gas,OCGT1,0.8880717816943313,0.31111418020597276,0.1009670835554175
AC,links,SI0 0 gas,urban central gas CHP CC1,1.8954225286569915,0.857165905563669,0.25581580623249606
AC,links,SI0 0 gas,urban central gas CHP1,2.738941947663205,1.347182258310763,0.3877416287855458
AC,links,SI0 0 solid biomass,solid biomass1,1.4916076208621085,0.8979305247545777,0.43638248150889863
AC,links,SI0 0 solid biomass,urban central solid biomass CHP CC1,2.7431737416966433,1.9110518719273775,3.4117535814501947
AC,links,SI0 0 solid biomass,urban central solid biomass CHP1,481106.74528433237,663549.5467415184,798721.3018562028
AC,links,SK0 0,H2 Electrolysis0,-2.8583111071898912,-2.4605751025881775,-8.820248186451327
AC,links,SK0 0,Haber-Bosch0,-14.119461479574474,-1.0494794453709857,-0.7708398329523214
AC,links,SK0 0,battery charger0,-10.210749476813376,-4.410528288706724,-4.003003757841977
AC,links,SK0 0,electricity distribution grid0,-27293196.953408316,-26892986.031999644,-25325591.677743267
AC,links,SK0 0,helmeth0,-1.3002836970096419,-0.7381354652655765,-0.46169799119017885
AC,links,SK0 0,residential rural resistive heater0,-56821.81268277192,,
AC,links,SK0 0,residential urban decentral resistive heater0,-64736.40928352297,,
AC,links,SK0 0,services rural resistive heater0,-40892.82479538506,,
AC,links,SK0 0,services urban decentral resistive heater0,-37851.28743446653,,
AC,links,SK0 0,urban central resistive heater0,-16067.864520960935,,
AC,links,SK0 0 H2,H2 Fuel Cell1,1.1971207919958164,0.5271478029173728,0.38363306692374355
AC,links,SK0 0 H2,methanolisation2,-34.594226151529426,-38.57185774339727,-11.92138480810091
AC,links,SK0 0 battery,battery discharger1,9.18967494646547,3.969475673650318,3.60270366166088
AC,links,SK0 0 gas,CCGT1,2070952.970074428,3583117.2294738707,423301.61897215364
AC,links,SK0 0 gas,OCGT1,1.1721888132546274,0.3525968439890148,0.10334228992068975
AC,links,SK0 0 gas,urban central gas CHP CC1,2.171110743731501,1.0575438510749595,0.27444266699457154
AC,links,SK0 0 gas,urban central gas CHP1,3.0692994907510966,1.6890555365399438,0.4635036476069436
AC,links,SK0 0 solid biomass,solid biomass1,1.6510157698718375,0.8789018155317222,0.41183886222492794
AC,links,SK0 0 solid biomass,urban central solid biomass CHP CC1,2.4476201653146434,2.0061348294475096,6.73354334178549
AC,links,SK0 0 solid biomass,urban central solid biomass CHP1,2018850.2617923487,1801337.8698267872,1926613.7277738904
AC,links,co2 atmosphere,DAC2,-15.287787913693917,-4.950464057734908,-4.590301440518628
AC,storage_units,AL0 0,hydro,5261256.1194609525,5261185.367512817,5261206.173816275
AC,storage_units,AT0 0,PHS,-1506677.096655843,-2357406.8034387426,-3798159.88604118
AC,storage_units,AT0 0,hydro,15051324.3323824,15051324.85684361,15051324.880482098
AC,storage_units,BA0 0,PHS,-195.22365509256144,-502.74762342161216,-783.2047265456752
AC,storage_units,BA0 0,hydro,6447599.098665527,6447599.5308511,6447599.526862933
AC,storage_units,BE0 0,PHS,-308871.32684606523,-395078.44180485466,-385559.98492465774
AC,storage_units,BE0 0,hydro,46683.867771278135,46683.943058793244,46683.86810604245
AC,storage_units,BG0 0,PHS,-381779.32167220174,-418788.02793475846,-536857.6911746174
AC,storage_units,BG0 0,hydro,3557009.053299101,3557009.3964458006,3557009.4748057867
AC,storage_units,CH0 0,PHS,-1980048.955381163,-2968592.40052774,-3150995.2426818595
AC,storage_units,CH0 0,hydro,23611324.791927304,23611325.3395098,23611325.407185495
AC,storage_units,CZ0 0,PHS,-113408.77886533288,-139900.17871637945,-152825.34464547242
AC,storage_units,CZ0 0,hydro,2298610.9590830896,2298611.297263511,2298611.2672693124
AC,storage_units,DE0 0,PHS,-1733664.8499405151,-2430338.006354863,-2493024.7048694994
AC,storage_units,DE0 0,hydro,1227221.676887413,1227221.9344193898,1227221.8939982816
AC,storage_units,ES0 0,PHS,-4839825.401404235,-5946841.172354346,-4858247.222061225
AC,storage_units,ES0 0,hydro,32491199.148621917,32491199.696002595,32491199.75486077
AC,storage_units,FI1 0,hydro,5627969.182189474,5627969.680292167,5627969.668159071
AC,storage_units,FR0 0,PHS,-2002225.2752470074,-2893703.823923718,-2835490.8605111837
AC,storage_units,FR0 0,hydro,34325957.631888635,34325958.16460425,34325958.137316465
AC,storage_units,GB4 0,PHS,-188675.7300145584,-237000.3466631131,-223352.4508873516
AC,storage_units,GB4 0,hydro,65070.71197138536,65070.81368891307,65070.84570456392
AC,storage_units,GR0 0,PHS,-306212.47506936826,-337615.1351317066,-399852.0330863989
AC,storage_units,GR0 0,hydro,5482996.357400574,5482996.7449538065,5482996.8271843195
AC,storage_units,HR0 0,PHS,-189844.73096556248,-248108.57925214624,-295717.8110937527
AC,storage_units,HR0 0,hydro,6371433.315406053,6371433.759875129,6371433.716900524
AC,storage_units,HU0 0,hydro,109886.5212037389,109886.62871722014,109886.57423839215
AC,storage_units,IE5 0,PHS,-87526.39752640828,-133713.6569638353,-128793.29835704288
AC,storage_units,IE5 0,hydro,2459.2759122236644,2459.3328196359193,2459.2625303895584
AC,storage_units,IT0 0,PHS,-3061622.081910399,-4058002.1978607206,-4699285.36009031
AC,storage_units,IT0 0,hydro,15764995.793457594,15764996.339949474,15764996.363401283
AC,storage_units,IT6 0,PHS,-105912.60056175821,-133959.5686024971,-154553.0868590097
AC,storage_units,IT6 0,hydro,484895.18837846234,484895.39014358475,484895.3495541174
AC,storage_units,LT2 0,PHS,-193891.49440498528,-394922.71964021807,-404420.07210887
AC,storage_units,LU0 0,PHS,-3.1103239419604938,-50.21287793490576,-75.23768316164116
AC,storage_units,ME0 0,hydro,1139892.0992342397,1139782.8925855756,1139698.2889382537
AC,storage_units,NO1 0,PHS,-80612.69609274462,-152571.67698644078,-186628.9934538593
AC,storage_units,NO1 0,hydro,113488048.62945226,113488049.17602769,113488049.17136765
AC,storage_units,PL0 0,PHS,-514154.08180852444,-782888.7604950438,-796299.5898312089
AC,storage_units,PL0 0,hydro,1220081.6049080298,1220081.8912935127,1220081.7914925993
AC,storage_units,PT0 0,PHS,-1528470.8679648694,-2137088.2237494504,-1699704.268207586
AC,storage_units,PT0 0,hydro,4491776.09309109,4491776.446209883,4491776.379184407
AC,storage_units,RO0 0,hydro,11543712.603750562,11543713.147849753,11543713.285455469
AC,storage_units,RS0 0,PHS,-7.4939426471788515,-57.157198820505315,-138.42843745684854
AC,storage_units,RS0 0,hydro,2915226.30140075,2915226.6668855953,2915226.6217214596
AC,storage_units,SE1 0,PHS,-26951.118317365403,-54759.96009274866,-66635.53322389515
AC,storage_units,SE1 0,hydro,47612239.21967535,47612239.7666796,47612239.76116099
AC,storage_units,SI0 0,PHS,-0.5823087768505328,-971.8809911484549,-1580.6976972943744
AC,storage_units,SI0 0,hydro,470247.2397000805,470247.4314802496,470247.3996527783
AC,storage_units,SK0 0,PHS,-0.6113171514997527,-23.1642958133058,-63.83870123519526
AC,storage_units,SK0 0,hydro,587074.4886262896,587074.6910389222,587074.7166135932
H2,links,AL0 0,H2 Electrolysis1,2.2503805896588656,4.322736825394427,9833990.593370706
H2,links,AL0 0,Haber-Bosch2,-266.1039224777101,-10.164300862354462,-23.485593154906503
H2,links,AL0 0 H2,Fischer-Tropsch0,-5.873800379376277,-2.689802383067614,-16.808545396223057
H2,links,AL0 0 H2,H2 Fuel Cell0,-2.4170732570350095,-0.8868815035873525,-0.4875757982557791
H2,links,AL0 0 H2,H2 pipeline retrofitted0,852794.7086175929,1315265.142077642,-12064240.92709072
H2,links,AL0 0 H2,H2 pipeline retrofitted1,-852794.7086175929,-1315265.142077642,12064240.92709072
H2,links,AL0 0 H2,H2 pipeline0,-195921.149861164,-213489.86794583657,3338589.234677425
H2,links,AL0 0 H2,H2 pipeline1,195921.149861164,213489.86794583657,-3338589.234677425
H2,links,AL0 0 H2,Sabatier0,-1.6084699259059931,-0.4435373781907479,-0.5149046781117594
H2,links,AL0 0 H2,methanolisation0,-148.74191747601625,-611.3888968245303,-1142284.5610775086
H2,links,AL0 0 gas,SMR CC1,36.5273257291329,9.735407135778047,0.3264088305252856
H2,links,AL0 0 gas,SMR1,56.39016525802685,62.64955552060667,0.3338385893853258
H2,links,AT0 0,H2 Electrolysis1,1.8068908772417893,1.8892819799648204,4.796511054109828
H2,links,AT0 0,Haber-Bosch2,-64.89878856680957,-5.105724609204865,-4.193399627884833
H2,links,AT0 0 H2,Fischer-Tropsch0,-6.005396656533385,-2.953990530145156,-240.84056246986393
H2,links,AT0 0 H2,H2 Fuel Cell0,-2.669945292360714,-1.061347213255025,-0.8315589381261128
H2,links,AT0 0 H2,H2 pipeline retrofitted0,-313869.46011547383,-137730.44867933507,6402502.828972504
H2,links,AT0 0 H2,H2 pipeline retrofitted1,313869.46011547383,137730.44867933507,-6402502.828972504
H2,links,AT0 0 H2,H2 pipeline0,-36.616528913908795,664.8603857097426,22.976032184971526
H2,links,AT0 0 H2,H2 pipeline1,36.616528913908795,-664.8603857097426,-22.976032184971526
H2,links,AT0 0 H2,Sabatier0,-1.6377981713369127,-0.4739834115364548,-1.0132722547492512
H2,links,AT0 0 H2,methanolisation0,-94.43000076261639,-135.50462066465417,-57.972666884398016
H2,links,AT0 0 gas,SMR CC1,35.795656082662354,9.888446064775664,0.3051299605925306
H2,links,AT0 0 gas,SMR1,3172255.202489455,8015274.149000217,243743.0876891058
H2,links,BA0 0,H2 Electrolysis1,2.1015218354416674,2.292127771697365,10.527646332363926
H2,links,BA0 0,Haber-Bosch2,-80.16061669186345,-6.903486817171903,-5.701853583128077
H2,links,BA0 0 H2,Fischer-Tropsch0,-5.974687098978489,-2.7111796100470906,-30.11966945634427
H2,links,BA0 0 H2,H2 Fuel Cell0,-2.5522655545578035,-0.9001316150152954,-0.5568913827259983
H2,links,BA0 0 H2,H2 pipeline retrofitted0,-27118.54310948323,177549.12178936883,211558.60005573626
H2,links,BA0 0 H2,H2 pipeline retrofitted1,27118.54310948323,-177549.12178936883,-211558.60005573626
H2,links,BA0 0 H2,H2 pipeline0,221223.10650704705,275360.74254743056,868711.8523623958
H2,links,BA0 0 H2,H2 pipeline1,-221223.10650704705,-275360.74254743056,-868711.8523623958
H2,links,BA0 0 H2,Sabatier0,-1.5447944354113672,-0.4407530458842322,-0.4991533472429115
H2,links,BA0 0 H2,methanolisation0,-88.08016175638944,-168.49660833193843,-97.40889265288025
H2,links,BA0 0 gas,SMR CC1,39.62574674665254,10.172168643775521,0.3321410806010234
H2,links,BA0 0 gas,SMR1,315.28527736258155,4158.132731879705,0.34205698744646174
H2,links,BE0 0,H2 Electrolysis1,2.140917510206153,2.952660794354994,12.208303394748112
H2,links,BE0 0,Haber-Bosch2,-72.94670711440793,-7.187175142402571,-4.657666624298658
H2,links,BE0 0 H2,Fischer-Tropsch0,-5.9267828361520705,-2.976817728794167,-36.00296110281407
H2,links,BE0 0 H2,H2 Fuel Cell0,-2.675586904752595,-1.0217848324185934,-0.8527087082746027
H2,links,BE0 0 H2,H2 pipeline retrofitted0,-112784.73720258052,217993.6678239389,527793.3890718205
